station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
EZE00100082,1775-01-01,TMAX,-4.8,23.36,1,EZE
ITE00100554,1775-01-01,TMAX,-2.6,27.32,1,ITE
EZE00100082,1775-01-02,TMAX,-1.4,29.48,1,EZE
ITE00100554,1775-01-02,TMAX,-1.3,29.66,1,ITE
EZE00100082,1775-01-03,TMAX,0.6,33.08,1,EZE
ITE00100554,1775-01-03,TMAX,-0.8,30.56,1,ITE
EZE00100082,1775-01-04,TMAX,2.5,36.5,1,EZE
ITE00100554,1775-01-04,TMAX,0.9,33.62,1,ITE
EZE00100082,1775-01-05,TMAX,3.0,37.4,1,EZE
ITE00100554,1775-01-05,TMAX,0.6,33.08,1,ITE
ITE00100554,1775-01-06,TMAX,3.2,37.76,1,ITE
EZE00100082,1775-01-06,TMAX,4.0,39.2,1,EZE
EZE00100082,1775-01-07,TMAX,4.0,39.2,1,EZE
ITE00100554,1775-01-07,TMAX,1.6,34.88,1,ITE
EZE00100082,1775-01-08,TMAX,5.0,41.0,1,EZE
ITE00100554,1775-01-08,TMAX,1.0,33.8,1,ITE
EZE00100082,1775-01-09,TMAX,6.3,43.34,1,EZE
ITE00100554,1775-01-09,TMAX,1.7,35.06,1,ITE
EZE00100082,1775-01-10,TMAX,2.7,36.86,1,EZE
ITE00100554,1775-01-10,TMAX,1.7,35.06,1,ITE
ITE00100554,1775-01-11,TMAX,0.7,33.26,1,ITE
EZE00100082,1775-01-11,TMAX,5.6,42.08,1,EZE
ITE00100554,1775-01-12,TMAX,1.0,33.8,1,ITE
EZE00100082,1775-01-12,TMAX,5.0,41.0,1,EZE
EZE00100082,1775-01-13,TMAX,4.0,39.2,1,EZE
ITE00100554,1775-01-13,TMAX,1.4,34.52,1,ITE
EZE00100082,1775-01-14,TMAX,5.0,41.0,1,EZE
ITE00100554,1775-01-14,TMAX,2.4,36.32,1,ITE
EZE00100082,1775-01-15,TMAX,3.2,37.76,1,EZE
