station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
ITE00100554,1772-01-01,TMAX,5.1,41.18,1,ITE
ITE00100554,1772-01-02,TMAX,4.8,40.64,1,ITE
ITE00100554,1772-01-03,TMAX,3.8,38.84,1,ITE
ITE00100554,1772-01-04,TMAX,2.3,36.14,1,ITE
ITE00100554,1772-01-05,TMAX,0.6,33.08,1,ITE
ITE00100554,1772-01-06,TMAX,0.5,32.9,1,ITE
ITE00100554,1772-01-07,TMAX,-0.1,31.82,1,ITE
ITE00100554,1772-01-08,TMAX,0.4,32.72,1,ITE
ITE00100554,1772-01-09,TMAX,-0.2,31.64,1,ITE
ITE00100554,1772-01-10,TMAX,0.5,32.9,1,ITE
ITE00100554,1772-01-11,TMAX,0.2,32.36,1,ITE
ITE00100554,1772-01-12,TMAX,4.0,39.2,1,ITE
ITE00100554,1772-01-13,TMAX,3.7,38.66,1,ITE
ITE00100554,1772-01-14,TMAX,1.7,35.06,1,ITE
ITE00100554,1772-01-15,TMAX,0.6,33.08,1,ITE
ITE00100554,1772-01-16,TMAX,1.7,35.06,1,ITE
ITE00100554,1772-01-17,TMAX,1.8,35.24,1,ITE
ITE00100554,1772-01-18,TMAX,3.7,38.66,1,ITE
ITE00100554,1772-01-19,TMAX,3.6,38.480000000000004,1,ITE
ITE00100554,1772-01-20,TMAX,4.2,39.56,1,ITE
ITE00100554,1772-01-21,TMAX,4.8,40.64,1,ITE
ITE00100554,1772-01-22,TMAX,8.4,47.120000000000005,1,ITE
ITE00100554,1772-01-23,TMAX,7.3,45.14,1,ITE
ITE00100554,1772-01-24,TMAX,6.5,43.7,1,ITE
ITE00100554,1772-01-25,TMAX,6.8,44.24,1,ITE
ITE00100554,1772-01-26,TMAX,7.4,45.32,1,ITE
ITE00100554,1772-01-27,TMAX,6.8,44.24,1,ITE
ITE00100554,1772-01-28,TMAX,7.0,44.6,1,ITE
ITE00100554,1772-01-29,TMAX,4.3,39.74,1,ITE
ITE00100554,1772-01-30,TMAX,5.6,42.08,1,ITE
ITE00100554,1772-01-31,TMAX,6.6,43.879999999999995,1,ITE
ITE00100554,1772-02-01,TMAX,6.8,44.24,2,ITE
ITE00100554,1772-02-02,TMAX,7.9,46.22,2,ITE
ITE00100554,1772-02-03,TMAX,6.4,43.52,2,ITE
ITE00100554,1772-02-04,TMAX,8.4,47.120000000000005,2,ITE
ITE00100554,1772-02-05,TMAX,3.6,38.480000000000004,2,ITE
ITE00100554,1772-02-06,TMAX,4.7,40.46,2,ITE
ITE00100554,1772-02-07,TMAX,6.8,44.24,2,ITE
ITE00100554,1772-02-08,TMAX,5.9,42.620000000000005,2,ITE
ITE00100554,1772-02-09,TMAX,6.2,43.16,2,ITE
ITE00100554,1772-02-10,TMAX,7.3,45.14,2,ITE
ITE00100554,1772-02-11,TMAX,10.6,51.08,2,ITE
ITE00100554,1772-02-12,TMAX,8.2,46.76,2,ITE
ITE00100554,1772-02-13,TMAX,8.1,46.58,2,ITE
ITE00100554,1772-02-14,TMAX,8.3,46.94,2,ITE
ITE00100554,1772-02-15,TMAX,9.9,49.82,2,ITE
ITE00100554,1772-02-16,TMAX,8.9,48.019999999999996,2,ITE
ITE00100554,1772-02-17,TMAX,9.0,48.2,2,ITE
ITE00100554,1772-02-18,TMAX,8.1,46.58,2,ITE
ITE00100554,1772-02-19,TMAX,9.1,48.379999999999995,2,ITE
ITE00100554,1772-02-20,TMAX,10.4,50.72,2,ITE
ITE00100554,1772-02-21,TMAX,10.7,51.26,2,ITE
ITE00100554,1772-02-22,TMAX,9.0,48.2,2,ITE
ITE00100554,1772-02-23,TMAX,10.8,51.44,2,ITE
ITE00100554,1772-02-24,TMAX,10.7,51.26,2,ITE
ITE00100554,1772-02-25,TMAX,11.0,51.8,2,ITE
ITE00100554,1772-02-26,TMAX,11.0,51.8,2,ITE
ITE00100554,1772-02-27,TMAX,13.0,55.400000000000006,2,ITE
ITE00100554,1772-02-28,TMAX,12.5,54.5,2,ITE
ITE00100554,1772-02-29,TMAX,12.7,54.86,2,ITE
ITE00100554,1772-03-01,TMAX,13.3,55.94,3,ITE
ITE00100554,1772-03-02,TMAX,7.3,45.14,3,ITE
ITE00100554,1772-03-03,TMAX,14.1,57.379999999999995,3,ITE
ITE00100554,1772-03-04,TMAX,13.8,56.84,3,ITE
ITE00100554,1772-03-05,TMAX,12.6,54.68,3,ITE
ITE00100554,1772-03-06,TMAX,10.8,51.44,3,ITE
ITE00100554,1772-03-07,TMAX,10.8,51.44,3,ITE
ITE00100554,1772-03-08,TMAX,12.1,53.78,3,ITE
ITE00100554,1772-03-09,TMAX,13.4,56.120000000000005,3,ITE
ITE00100554,1772-03-10,TMAX,13.2,55.76,3,ITE
ITE00100554,1772-03-11,TMAX,12.6,54.68,3,ITE
ITE00100554,1772-03-12,TMAX,12.8,55.040000000000006,3,ITE
ITE00100554,1772-03-13,TMAX,12.7,54.86,3,ITE
ITE00100554,1772-03-14,TMAX,13.6,56.480000000000004,3,ITE
ITE00100554,1772-03-15,TMAX,13.9,57.019999999999996,3,ITE
ITE00100554,1772-03-16,TMAX,11.5,52.7,3,ITE
ITE00100554,1772-03-17,TMAX,12.4,54.32,3,ITE
ITE00100554,1772-03-18,TMAX,12.8,55.040000000000006,3,ITE
ITE00100554,1772-03-19,TMAX,13.3,55.94,3,ITE
ITE00100554,1772-03-20,TMAX,12.7,54.86,3,ITE
ITE00100554,1772-03-21,TMAX,11.3,52.34,3,ITE
ITE00100554,1772-03-22,TMAX,13.1,55.58,3,ITE
ITE00100554,1772-03-23,TMAX,12.3,54.14,3,ITE
ITE00100554,1772-03-24,TMAX,12.1,53.78,3,ITE
ITE00100554,1772-03-25,TMAX,11.8,53.24,3,ITE
ITE00100554,1772-03-26,TMAX,12.4,54.32,3,ITE
ITE00100554,1772-03-27,TMAX,13.6,56.480000000000004,3,ITE
ITE00100554,1772-03-28,TMAX,15.0,59.0,3,ITE
ITE00100554,1772-03-29,TMAX,13.6,56.480000000000004,3,ITE
ITE00100554,1772-03-30,TMAX,15.2,59.36,3,ITE
ITE00100554,1772-03-31,TMAX,16.4,61.519999999999996,3,ITE
ITE00100554,1772-04-01,TMAX,14.1,57.379999999999995,4,ITE
ITE00100554,1772-04-02,TMAX,15.7,60.26,4,ITE
ITE00100554,1772-04-03,TMAX,15.3,59.540000000000006,4,ITE
ITE00100554,1772-04-04,TMAX,16.8,62.24,4,ITE
ITE00100554,1772-04-05,TMAX,16.4,61.519999999999996,4,ITE
ITE00100554,1772-04-06,TMAX,14.8,58.64,4,ITE
ITE00100554,1772-04-07,TMAX,14.8,58.64,4,ITE
ITE00100554,1772-04-08,TMAX,16.1,60.980000000000004,4,ITE
ITE00100554,1772-04-09,TMAX,15.7,60.26,4,ITE
ITE00100554,1772-04-10,TMAX,16.1,60.980000000000004,4,ITE
ITE00100554,1772-04-11,TMAX,16.1,60.980000000000004,4,ITE
ITE00100554,1772-04-12,TMAX,16.2,61.16,4,ITE
ITE00100554,1772-04-13,TMAX,15.5,59.900000000000006,4,ITE
ITE00100554,1772-04-14,TMAX,15.9,60.620000000000005,4,ITE
ITE00100554,1772-04-15,TMAX,16.9,62.42,4,ITE
ITE00100554,1772-04-16,TMAX,18.6,65.48,4,ITE
ITE00100554,1772-04-17,TMAX,19.2,66.56,4,ITE
ITE00100554,1772-04-18,TMAX,17.4,63.31999999999999,4,ITE
ITE00100554,1772-04-19,TMAX,17.0,62.6,4,ITE
ITE00100554,1772-04-20,TMAX,16.2,61.16,4,ITE
ITE00100554,1772-04-21,TMAX,12.1,53.78,4,ITE
ITE00100554,1772-04-22,TMAX,15.2,59.36,4,ITE
ITE00100554,1772-04-23,TMAX,17.8,64.03999999999999,4,ITE
ITE00100554,1772-04-24,TMAX,15.8,60.44,4,ITE
ITE00100554,1772-04-25,TMAX,16.0,60.8,4,ITE
ITE00100554,1772-04-26,TMAX,17.0,62.6,4,ITE
ITE00100554,1772-04-27,TMAX,12.5,54.5,4,ITE
ITE00100554,1772-04-28,TMAX,14.1,57.379999999999995,4,ITE
ITE00100554,1772-04-29,TMAX,15.3,59.540000000000006,4,ITE
ITE00100554,1772-04-30,TMAX,13.7,56.66,4,ITE
ITE00100554,1772-05-01,TMAX,16.2,61.16,5,ITE
ITE00100554,1772-05-02,TMAX,16.6,61.88,5,ITE
ITE00100554,1772-05-03,TMAX,15.7,60.26,5,ITE
ITE00100554,1772-05-04,TMAX,16.7,62.06,5,ITE
ITE00100554,1772-05-05,TMAX,17.7,63.86,5,ITE
ITE00100554,1772-05-06,TMAX,17.3,63.14,5,ITE
ITE00100554,1772-05-07,TMAX,18.6,65.48,5,ITE
ITE00100554,1772-05-08,TMAX,20.3,68.53999999999999,5,ITE
ITE00100554,1772-05-09,TMAX,18.5,65.30000000000001,5,ITE
ITE00100554,1772-05-10,TMAX,14.5,58.1,5,ITE
ITE00100554,1772-05-11,TMAX,14.1,57.379999999999995,5,ITE
ITE00100554,1772-05-12,TMAX,17.3,63.14,5,ITE
ITE00100554,1772-05-13,TMAX,19.2,66.56,5,ITE
ITE00100554,1772-05-14,TMAX,20.9,69.62,5,ITE
ITE00100554,1772-05-15,TMAX,19.7,67.46000000000001,5,ITE
ITE00100554,1772-05-16,TMAX,20.7,69.25999999999999,5,ITE
ITE00100554,1772-05-17,TMAX,19.4,66.92,5,ITE
ITE00100554,1772-05-18,TMAX,18.6,65.48,5,ITE
ITE00100554,1772-05-19,TMAX,19.8,67.64,5,ITE
ITE00100554,1772-05-20,TMAX,20.7,69.25999999999999,5,ITE
ITE00100554,1772-05-21,TMAX,21.6,70.88,5,ITE
ITE00100554,1772-05-22,TMAX,21.7,71.06,5,ITE
ITE00100554,1772-05-23,TMAX,22.6,72.68,5,ITE
ITE00100554,1772-05-24,TMAX,22.4,72.32,5,ITE
ITE00100554,1772-05-25,TMAX,22.1,71.78,5,ITE
ITE00100554,1772-05-26,TMAX,22.9,73.22,5,ITE
ITE00100554,1772-05-27,TMAX,18.5,65.30000000000001,5,ITE
ITE00100554,1772-05-28,TMAX,20.1,68.18,5,ITE
ITE00100554,1772-05-29,TMAX,21.6,70.88,5,ITE
ITE00100554,1772-05-30,TMAX,23.5,74.30000000000001,5,ITE
ITE00100554,1772-05-31,TMAX,22.5,72.5,5,ITE
ITE00100554,1772-06-01,TMAX,19.5,67.1,6,ITE
ITE00100554,1772-06-02,TMAX,19.4,66.92,6,ITE
ITE00100554,1772-06-03,TMAX,22.9,73.22,6,ITE
ITE00100554,1772-06-04,TMAX,23.6,74.48,6,ITE
ITE00100554,1772-06-05,TMAX,24.4,75.92,6,ITE
ITE00100554,1772-06-06,TMAX,25.7,78.25999999999999,6,ITE
ITE00100554,1772-06-07,TMAX,27.3,81.14,6,ITE
ITE00100554,1772-06-08,TMAX,27.5,81.5,6,ITE
ITE00100554,1772-06-09,TMAX,27.5,81.5,6,ITE
ITE00100554,1772-06-10,TMAX,29.0,84.2,6,ITE
ITE00100554,1772-06-11,TMAX,28.5,83.30000000000001,6,ITE
ITE00100554,1772-06-12,TMAX,26.8,80.24000000000001,6,ITE
ITE00100554,1772-06-13,TMAX,21.2,70.16,6,ITE
ITE00100554,1772-06-14,TMAX,20.8,69.44,6,ITE
ITE00100554,1772-06-15,TMAX,20.4,68.72,6,ITE
ITE00100554,1772-06-16,TMAX,23.6,74.48,6,ITE
ITE00100554,1772-06-17,TMAX,26.4,79.52,6,ITE
ITE00100554,1772-06-18,TMAX,28.0,82.4,6,ITE
ITE00100554,1772-06-19,TMAX,28.7,83.66,6,ITE
ITE00100554,1772-06-20,TMAX,28.2,82.75999999999999,6,ITE
ITE00100554,1772-06-21,TMAX,27.7,81.86,6,ITE
ITE00100554,1772-06-22,TMAX,28.4,83.12,6,ITE
ITE00100554,1772-06-23,TMAX,29.2,84.56,6,ITE
ITE00100554,1772-06-24,TMAX,23.2,73.75999999999999,6,ITE
ITE00100554,1772-06-25,TMAX,28.7,83.66,6,ITE
ITE00100554,1772-06-26,TMAX,31.8,89.24000000000001,6,ITE
ITE00100554,1772-06-27,TMAX,32.2,89.96000000000001,6,ITE
ITE00100554,1772-06-28,TMAX,32.0,89.6,6,ITE
ITE00100554,1772-06-29,TMAX,31.5,88.7,6,ITE
ITE00100554,1772-06-30,TMAX,28.4,83.12,6,ITE
ITE00100554,1772-07-01,TMAX,26.5,79.7,7,ITE
ITE00100554,1772-07-02,TMAX,28.3,82.94,7,ITE
ITE00100554,1772-07-03,TMAX,27.0,80.6,7,ITE
ITE00100554,1772-07-04,TMAX,27.9,82.22,7,ITE
ITE00100554,1772-07-05,TMAX,26.6,79.88,7,ITE
ITE00100554,1772-07-06,TMAX,27.4,81.32,7,ITE
ITE00100554,1772-07-07,TMAX,28.0,82.4,7,ITE
ITE00100554,1772-07-08,TMAX,30.1,86.18,7,ITE
ITE00100554,1772-07-09,TMAX,30.7,87.25999999999999,7,ITE
ITE00100554,1772-07-10,TMAX,30.0,86.0,7,ITE
ITE00100554,1772-07-11,TMAX,28.0,82.4,7,ITE
ITE00100554,1772-07-12,TMAX,27.5,81.5,7,ITE
ITE00100554,1772-07-13,TMAX,29.1,84.38,7,ITE
ITE00100554,1772-07-14,TMAX,30.3,86.53999999999999,7,ITE
ITE00100554,1772-07-15,TMAX,31.3,88.34,7,ITE
ITE00100554,1772-07-16,TMAX,31.0,87.80000000000001,7,ITE
ITE00100554,1772-07-17,TMAX,27.1,80.78,7,ITE
