station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
ASN00090015,1865-01-03,TMAX,25.6,78.08000000000001,1,ASN
UK000047811,1865-01-03,TMAX,7.4,45.32,1,UK
GM000004204,1865-01-03,TMAX,-1.9,28.58,1,GM
AU000005901,1865-01-03,TMAX,-3.3,26.060000000000002,1,AU
ITE00100554,1865-01-03,TMAX,0.8,33.44,1,ITE
CA006148100,1865-01-03,TMAX,-5.0,23.0,1,CA
GME00125218,1865-01-03,TMAX,-4.4,24.08,1,GME
AGE00135039,1865-01-03,TMAX,13.0,55.400000000000006,1,AGE
BE000006447,1865-01-03,TMAX,0.8,33.44,1,BE
EIE00101859,1865-01-03,TMAX,6.7,44.06,1,EIE
EZE00100082,1865-01-03,TMAX,-6.8,19.759999999999998,1,EZE
CA006158350,1865-01-03,TMAX,-2.8,26.96,1,CA
ASN00086071,1865-01-03,TMAX,20.5,68.9,1,ASN
ITE00100550,1865-01-03,TMAX,2.9,37.22,1,ITE
UK000056225,1865-01-04,TMAX,9.5,49.1,1,UK
ASN00090015,1865-01-04,TMAX,26.7,80.06,1,ASN
CA006148100,1865-01-04,TMAX,-5.0,23.0,1,CA
UK000047811,1865-01-04,TMAX,9.1,48.379999999999995,1,UK
GM000004204,1865-01-04,TMAX,0.8,33.44,1,GM
AU000005901,1865-01-04,TMAX,2.8,37.04,1,AU
ASN00066062,1865-01-04,TMAX,24.2,75.56,1,ASN
ITE00100554,1865-01-04,TMAX,3.6,38.480000000000004,1,ITE
SZ000006717,1865-01-04,TMAX,-7.8,17.96,1,SZ
GME00125218,1865-01-04,TMAX,0.0,32.0,1,GME
AGE00135039,1865-01-04,TMAX,14.0,57.2,1,AGE
BE000006447,1865-01-04,TMAX,3.9,39.019999999999996,1,BE
EIE00101859,1865-01-04,TMAX,7.8,46.04,1,EIE
CA006158350,1865-01-04,TMAX,-3.3,26.060000000000002,1,CA
ASN00086071,1865-01-04,TMAX,34.8,94.63999999999999,1,ASN
ITE00100550,1865-01-04,TMAX,5.0,41.0,1,ITE
EZE00100082,1865-01-04,TMAX,0.3,32.54,1,EZE
SZ000006717,1865-01-05,TMAX,-2.1,28.22,1,SZ
UK000056225,1865-01-05,TMAX,5.8,42.44,1,UK
ASN00090015,1865-01-05,TMAX,21.1,69.98,1,ASN
CA006148100,1865-01-05,TMAX,0.6,33.08,1,CA
UK000047811,1865-01-05,TMAX,8.8,47.84,1,UK
GM000004204,1865-01-05,TMAX,5.1,41.18,1,GM
AU000005901,1865-01-05,TMAX,5.9,42.620000000000005,1,AU
ASN00066062,1865-01-05,TMAX,33.9,93.02,1,ASN
ITE00100554,1865-01-05,TMAX,3.0,37.4,1,ITE
GME00125218,1865-01-05,TMAX,3.5,38.3,1,GME
AGE00135039,1865-01-05,TMAX,12.0,53.6,1,AGE
BE000006447,1865-01-05,TMAX,6.8,44.24,1,BE
EIE00101859,1865-01-05,TMAX,8.3,46.94,1,EIE
CA006158350,1865-01-05,TMAX,2.8,37.04,1,CA
ASN00086071,1865-01-05,TMAX,21.3,70.34,1,ASN
ITE00100550,1865-01-05,TMAX,6.0,42.8,1,ITE
EZE00100082,1865-01-05,TMAX,4.1,39.38,1,EZE
ASN00066062,1865-01-06,TMAX,24.1,75.38,1,ASN
SZ000006717,1865-01-06,TMAX,-2.7,27.14,1,SZ
UK000056225,1865-01-06,TMAX,6.1,42.980000000000004,1,UK
ASN00090015,1865-01-06,TMAX,21.1,69.98,1,ASN
CA006148100,1865-01-06,TMAX,0.6,33.08,1,CA
GM000004204,1865-01-06,TMAX,5.8,42.44,1,GM
AU000005901,1865-01-06,TMAX,10.4,50.72,1,AU
ITE00100554,1865-01-06,TMAX,3.3,37.94,1,ITE
UK000047811,1865-01-06,TMAX,6.6,43.879999999999995,1,UK
GME00125218,1865-01-06,TMAX,2.9,37.22,1,GME
AGE00135039,1865-01-06,TMAX,11.5,52.7,1,AGE
BE000006447,1865-01-06,TMAX,4.0,39.2,1,BE
EIE00101859,1865-01-06,TMAX,7.8,46.04,1,EIE
CA006158350,1865-01-06,TMAX,2.2,35.96,1,CA
ASN00086071,1865-01-06,TMAX,20.5,68.9,1,ASN
ITE00100550,1865-01-06,TMAX,5.9,42.620000000000005,1,ITE
EZE00100082,1865-01-06,TMAX,6.2,43.16,1,EZE
SZ000006717,1865-01-07,TMAX,-8.7,16.340000000000003,1,SZ
ASN00090015,1865-01-07,TMAX,21.1,69.98,1,ASN
CA006148100,1865-01-07,TMAX,-6.7,19.939999999999998,1,CA
UK000047811,1865-01-07,TMAX,6.9,44.42,1,UK
GM000004204,1865-01-07,TMAX,3.8,38.84,1,GM
AU000005901,1865-01-07,TMAX,6.5,43.7,1,AU
ASN00066062,1865-01-07,TMAX,25.9,78.62,1,ASN
ITE00100554,1865-01-07,TMAX,8.8,47.84,1,ITE
UK000056225,1865-01-07,TMAX,8.8,47.84,1,UK
GME00125218,1865-01-07,TMAX,2.3,36.14,1,GME
AGE00135039,1865-01-07,TMAX,13.0,55.400000000000006,1,AGE
BE000006447,1865-01-07,TMAX,3.5,38.3,1,BE
EIE00101859,1865-01-07,TMAX,10.0,50.0,1,EIE
CA006158350,1865-01-07,TMAX,-12.2,10.04,1,CA
ASN00086071,1865-01-07,TMAX,21.3,70.34,1,ASN
ITE00100550,1865-01-07,TMAX,7.1,44.78,1,ITE
EZE00100082,1865-01-07,TMAX,2.2,35.96,1,EZE
SZ000006717,1865-01-08,TMAX,1.3,34.34,1,SZ
UK000056225,1865-01-08,TMAX,9.8,49.64,1,UK
ASN00090015,1865-01-08,TMAX,18.3,64.94,1,ASN
UK000047811,1865-01-08,TMAX,9.1,48.379999999999995,1,UK
GM000004204,1865-01-08,TMAX,3.6,38.480000000000004,1,GM
AU000005901,1865-01-08,TMAX,6.5,43.7,1,AU
ASN00066062,1865-01-08,TMAX,26.8,80.24000000000001,1,ASN
ITE00100554,1865-01-08,TMAX,6.7,44.06,1,ITE
GME00125218,1865-01-08,TMAX,3.4,38.12,1,GME
BE000006447,1865-01-08,TMAX,5.0,41.0,1,BE
EIE00101859,1865-01-08,TMAX,8.9,48.019999999999996,1,EIE
CA006158350,1865-01-08,TMAX,-2.2,28.04,1,CA
ASN00086071,1865-01-08,TMAX,28.1,82.58000000000001,1,ASN
ITE00100550,1865-01-08,TMAX,7.9,46.22,1,ITE
EZE00100082,1865-01-08,TMAX,3.5,38.3,1,EZE
SZ000006717,1865-01-09,TMAX,-0.9,30.38,1,SZ
UK000056225,1865-01-09,TMAX,10.5,50.900000000000006,1,UK
ASN00090015,1865-01-09,TMAX,15.6,60.08,1,ASN
CA006148100,1865-01-09,TMAX,-1.7,28.94,1,CA
UK000047811,1865-01-09,TMAX,10.3,50.540000000000006,1,UK
GM000004204,1865-01-09,TMAX,5.3,41.54,1,GM
AU000005901,1865-01-09,TMAX,6.3,43.34,1,AU
ITE00100554,1865-01-09,TMAX,4.6,40.28,1,ITE
ASN00066062,1865-01-09,TMAX,26.4,79.52,1,ASN
GME00125218,1865-01-09,TMAX,4.3,39.74,1,GME
AGE00135039,1865-01-09,TMAX,12.0,53.6,1,AGE
BE000006447,1865-01-09,TMAX,6.3,43.34,1,BE
EIE00101859,1865-01-09,TMAX,8.3,46.94,1,EIE
CA006158350,1865-01-09,TMAX,1.1,33.98,1,CA
ASN00086071,1865-01-09,TMAX,18.3,64.94,1,ASN
ITE00100550,1865-01-09,TMAX,7.9,46.22,1,ITE
EZE00100082,1865-01-09,TMAX,5.0,41.0,1,EZE
UK000056225,1865-01-10,TMAX,8.6,47.480000000000004,1,UK
ASN00090015,1865-01-10,TMAX,20.6,69.08000000000001,1,ASN
CA006148100,1865-01-10,TMAX,-2.8,26.96,1,CA
UK000047811,1865-01-10,TMAX,10.5,50.900000000000006,1,UK
GM000004204,1865-01-10,TMAX,5.6,42.08,1,GM
AU000005901,1865-01-10,TMAX,8.4,47.120000000000005,1,AU
ASN00066062,1865-01-10,TMAX,20.0,68.0,1,ASN
ITE00100554,1865-01-10,TMAX,5.8,42.44,1,ITE
SZ000006717,1865-01-10,TMAX,-4.1,24.62,1,SZ
GME00125218,1865-01-10,TMAX,4.9,40.82,1,GME
AGE00135039,1865-01-10,TMAX,12.5,54.5,1,AGE
BE000006447,1865-01-10,TMAX,5.9,42.620000000000005,1,BE
EIE00101859,1865-01-10,TMAX,8.9,48.019999999999996,1,EIE
CA006158350,1865-01-10,TMAX,-3.3,26.060000000000002,1,CA
ASN00086071,1865-01-10,TMAX,24.3,75.74000000000001,1,ASN
ITE00100550,1865-01-10,TMAX,7.8,46.04,1,ITE
EZE00100082,1865-01-10,TMAX,5.3,41.54,1,EZE
SZ000006717,1865-01-11,TMAX,-6.0,21.2,1,SZ
UK000056225,1865-01-11,TMAX,8.8,47.84,1,UK
ASN00090015,1865-01-11,TMAX,20.0,68.0,1,ASN
CA006148100,1865-01-11,TMAX,-8.3,17.06,1,CA
UK000047811,1865-01-11,TMAX,7.4,45.32,1,UK
GM000004204,1865-01-11,TMAX,6.0,42.8,1,GM
AU000005901,1865-01-11,TMAX,4.3,39.74,1,AU
ASN00066062,1865-01-11,TMAX,21.9,71.42,1,ASN
ITE00100554,1865-01-11,TMAX,4.8,40.64,1,ITE
GME00125218,1865-01-11,TMAX,6.4,43.52,1,GME
AGE00135039,1865-01-11,TMAX,13.0,55.400000000000006,1,AGE
BE000006447,1865-01-11,TMAX,7.3,45.14,1,BE
EIE00101859,1865-01-11,TMAX,7.8,46.04,1,EIE
CA006158350,1865-01-11,TMAX,-5.0,23.0,1,CA
ASN00086071,1865-01-11,TMAX,22.2,71.96000000000001,1,ASN
ITE00100550,1865-01-11,TMAX,6.9,44.42,1,ITE
EZE00100082,1865-01-11,TMAX,6.1,42.980000000000004,1,EZE
ASN00066062,1865-01-12,TMAX,21.5,70.7,1,ASN
SZ000006717,1865-01-12,TMAX,-7.0,19.4,1,SZ
UK000056225,1865-01-12,TMAX,8.3,46.94,1,UK
ASN00090015,1865-01-12,TMAX,19.4,66.92,1,ASN
CA006148100,1865-01-12,TMAX,-3.9,24.98,1,CA
UK000047811,1865-01-12,TMAX,8.0,46.4,1,UK
AU000005901,1865-01-12,TMAX,-0.6,30.92,1,AU
ITE00100554,1865-01-12,TMAX,4.2,39.56,1,ITE
GM000004204,1865-01-12,TMAX,5.0,41.0,1,GM
GME00125218,1865-01-12,TMAX,4.4,39.92,1,GME
ITE00100550,1865-01-12,TMAX,5.6,42.08,1,ITE
ASN00086071,1865-01-12,TMAX,19.3,66.74000000000001,1,ASN
CA006158350,1865-01-12,TMAX,-1.1,30.02,1,CA
EZE00100082,1865-01-12,TMAX,0.6,33.08,1,EZE
BE000006447,1865-01-12,TMAX,7.7,45.86,1,BE
EIE00101859,1865-01-12,TMAX,8.3,46.94,1,EIE
AGE00135039,1865-01-12,TMAX,13.5,56.3,1,AGE
SZ000006717,1865-01-13,TMAX,-6.8,19.759999999999998,1,SZ
UK000056225,1865-01-13,TMAX,7.7,45.86,1,UK
ASN00090015,1865-01-13,TMAX,21.1,69.98,1,ASN
CA006148100,1865-01-13,TMAX,-0.6,30.92,1,CA
UK000047811,1865-01-13,TMAX,4.1,39.38,1,UK
GM000004204,1865-01-13,TMAX,7.9,46.22,1,GM
ASN00066062,1865-01-13,TMAX,21.5,70.7,1,ASN
ITE00100554,1865-01-13,TMAX,3.8,38.84,1,ITE
AU000005901,1865-01-13,TMAX,-0.3,31.46,1,AU
GME00125218,1865-01-13,TMAX,7.0,44.6,1,GME
AGE00135039,1865-01-13,TMAX,15.0,59.0,1,AGE
BE000006447,1865-01-13,TMAX,8.7,47.66,1,BE
EIE00101859,1865-01-13,TMAX,7.2,44.96,1,EIE
CA006158350,1865-01-13,TMAX,1.7,35.06,1,CA
ASN00086071,1865-01-13,TMAX,18.9,66.02,1,ASN
ITE00100550,1865-01-13,TMAX,5.6,42.08,1,ITE
EZE00100082,1865-01-13,TMAX,1.3,34.34,1,EZE
AU000005901,1865-01-14,TMAX,7.1,44.78,1,AU
UK000056225,1865-01-14,TMAX,5.5,41.9,1,UK
SZ000006717,1865-01-14,TMAX,-3.5,25.7,1,SZ
ASN00090015,1865-01-14,TMAX,18.3,64.94,1,ASN
CA006148100,1865-01-14,TMAX,-0.6,30.92,1,CA
UK000047811,1865-01-14,TMAX,6.4,43.52,1,UK
GM000004204,1865-01-14,TMAX,6.9,44.42,1,GM
ASN00066062,1865-01-14,TMAX,19.4,66.92,1,ASN
ASN00086071,1865-01-14,TMAX,19.4,66.92,1,ASN
EZE00100082,1865-01-14,TMAX,7.1,44.78,1,EZE
GME00125218,1865-01-14,TMAX,7.6,45.68,1,GME
AGE00135039,1865-01-14,TMAX,16.5,61.7,1,AGE
BE000006447,1865-01-14,TMAX,6.3,43.34,1,BE
EIE00101859,1865-01-14,TMAX,8.3,46.94,1,EIE
CA006158350,1865-01-14,TMAX,-1.7,28.94,1,CA
ITE00100550,1865-01-14,TMAX,5.6,42.08,1,ITE
ITE00100554,1865-01-14,TMAX,3.6,38.480000000000004,1,ITE
SZ000006717,1865-01-15,TMAX,-10.8,12.559999999999999,1,SZ
UK000056225,1865-01-15,TMAX,5.1,41.18,1,UK
ASN00090015,1865-01-15,TMAX,21.1,69.98,1,ASN
UK000047811,1865-01-15,TMAX,6.3,43.34,1,UK
GM000004204,1865-01-15,TMAX,4.9,40.82,1,GM
ASN00066062,1865-01-15,TMAX,18.8,65.84,1,ASN
AU000005901,1865-01-15,TMAX,6.8,44.24,1,AU
ITE00100554,1865-01-15,TMAX,8.4,47.120000000000005,1,ITE
GME00125218,1865-01-15,TMAX,4.8,40.64,1,GME
BE000006447,1865-01-15,TMAX,5.2,41.36,1,BE
EIE00101859,1865-01-15,TMAX,7.8,46.04,1,EIE
CA006158350,1865-01-15,TMAX,-7.2,19.04,1,CA
ASN00086071,1865-01-15,TMAX,20.3,68.53999999999999,1,ASN
ITE00100550,1865-01-15,TMAX,8.0,46.4,1,ITE
EZE00100082,1865-01-15,TMAX,5.0,41.0,1,EZE
UK000056225,1865-01-16,TMAX,2.4,36.32,1,UK
ASN00090015,1865-01-16,TMAX,20.6,69.08000000000001,1,ASN
CA006148100,1865-01-16,TMAX,-0.6,30.92,1,CA
UK000047811,1865-01-16,TMAX,6.2,43.16,1,UK
GM000004204,1865-01-16,TMAX,3.3,37.94,1,GM
AU000005901,1865-01-16,TMAX,3.5,38.3,1,AU
ASN00066062,1865-01-16,TMAX,22.2,71.96000000000001,1,ASN
ITE00100554,1865-01-16,TMAX,5.4,41.72,1,ITE
SZ000006717,1865-01-16,TMAX,-11.3,11.659999999999997,1,SZ
GME00125218,1865-01-16,TMAX,3.8,38.84,1,GME
AGE00135039,1865-01-16,TMAX,16.0,60.8,1,AGE
BE000006447,1865-01-16,TMAX,4.4,39.92,1,BE
EIE00101859,1865-01-16,TMAX,6.1,42.980000000000004,1,EIE
CA006158350,1865-01-16,TMAX,-8.9,15.98,1,CA
ASN00086071,1865-01-16,TMAX,23.3,73.94,1,ASN
ITE00100550,1865-01-16,TMAX,5.3,41.54,1,ITE
EZE00100082,1865-01-16,TMAX,3.8,38.84,1,EZE
SZ000006717,1865-01-17,TMAX,-12.2,10.04,1,SZ
UK000056225,1865-01-17,TMAX,4.0,39.2,1,UK
ASN00090015,1865-01-17,TMAX,20.0,68.0,1,ASN
CA006148100,1865-01-17,TMAX,-10.6,12.920000000000002,1,CA
UK000047811,1865-01-17,TMAX,6.6,43.879999999999995,1,UK
GM000004204,1865-01-17,TMAX,2.9,37.22,1,GM
AU000005901,1865-01-17,TMAX,1.9,35.42,1,AU
ASN00066062,1865-01-17,TMAX,33.3,91.94,1,ASN
ITE00100554,1865-01-17,TMAX,1.7,35.06,1,ITE
GME00125218,1865-01-17,TMAX,2.3,36.14,1,GME
AGE00135039,1865-01-17,TMAX,16.0,60.8,1,AGE
BE000006447,1865-01-17,TMAX,2.9,37.22,1,BE
EIE00101859,1865-01-17,TMAX,7.2,44.96,1,EIE
CA006158350,1865-01-17,TMAX,-13.9,6.98,1,CA
ASN00086071,1865-01-17,TMAX,22.3,72.14,1,ASN
ITE00100550,1865-01-17,TMAX,4.0,39.2,1,ITE
EZE00100082,1865-01-17,TMAX,1.2,34.16,1,EZE
SZ000006717,1865-01-18,TMAX,-13.0,8.599999999999998,1,SZ
UK000056225,1865-01-18,TMAX,2.7,36.86,1,UK
CA006148100,1865-01-18,TMAX,-13.3,8.059999999999999,1,CA
UK000047811,1865-01-18,TMAX,4.1,39.38,1,UK
GM000004204,1865-01-18,TMAX,0.8,33.44,1,GM
AU000005901,1865-01-18,TMAX,2.1,35.78,1,AU
ASN00066062,1865-01-18,TMAX,24.2,75.56,1,ASN
ITE00100554,1865-01-18,TMAX,-0.2,31.64,1,ITE
EZE00100082,1865-01-18,TMAX,1.1,33.98,1,EZE
AGE00135039,1865-01-18,TMAX,16.0,60.8,1,AGE
ITE00100550,1865-01-18,TMAX,4.8,40.64,1,ITE
ASN00086071,1865-01-18,TMAX,21.0,69.80000000000001,1,ASN
GME00125218,1865-01-18,TMAX,0.3,32.54,1,GME
EIE00101859,1865-01-18,TMAX,8.9,48.019999999999996,1,EIE
BE000006447,1865-01-18,TMAX,1.4,34.52,1,BE
CA006158350,1865-01-18,TMAX,-9.4,15.079999999999998,1,CA
SZ000006717,1865-01-19,TMAX,-13.7,7.34,1,SZ
UK000056225,1865-01-19,TMAX,2.4,36.32,1,UK
CA006148100,1865-01-19,TMAX,-10.0,14.0,1,CA
UK000047811,1865-01-19,TMAX,3.2,37.76,1,UK
GM000004204,1865-01-19,TMAX,1.4,34.52,1,GM
ASN00066062,1865-01-19,TMAX,25.9,78.62,1,ASN
ITE00100554,1865-01-19,TMAX,0.2,32.36,1,ITE
AU000005901,1865-01-19,TMAX,7.3,45.14,1,AU
GME00125218,1865-01-19,TMAX,0.8,33.44,1,GME
AGE00135039,1865-01-19,TMAX,14.0,57.2,1,AGE
BE000006447,1865-01-19,TMAX,1.7,35.06,1,BE
EIE00101859,1865-01-19,TMAX,2.8,37.04,1,EIE
CA006158350,1865-01-19,TMAX,-8.9,15.98,1,CA
ASN00086071,1865-01-19,TMAX,21.3,70.34,1,ASN
ITE00100550,1865-01-19,TMAX,1.0,33.8,1,ITE
EZE00100082,1865-01-19,TMAX,1.5,34.7,1,EZE
AU000005901,1865-01-20,TMAX,-2.1,28.22,1,AU
UK000056225,1865-01-20,TMAX,1.6,34.88,1,UK
ASN00090015,1865-01-20,TMAX,20.0,68.0,1,ASN
SZ000006717,1865-01-20,TMAX,-9.5,14.899999999999999,1,SZ
CA006148100,1865-01-20,TMAX,-7.2,19.04,1,CA
UK000047811,1865-01-20,TMAX,1.1,33.98,1,UK
GM000004204,1865-01-20,TMAX,2.6,36.68,1,GM
ASN00066062,1865-01-20,TMAX,24.4,75.92,1,ASN
CA006158350,1865-01-20,TMAX,-3.3,26.060000000000002,1,CA
EZE00100082,1865-01-20,TMAX,2.2,35.96,1,EZE
GME00125218,1865-01-20,TMAX,2.3,36.14,1,GME
AGE00135039,1865-01-20,TMAX,13.5,56.3,1,AGE
BE000006447,1865-01-20,TMAX,2.4,36.32,1,BE
EIE00101859,1865-01-20,TMAX,0.0,32.0,1,EIE
ASN00086071,1865-01-20,TMAX,26.3,79.34,1,ASN
ITE00100554,1865-01-20,TMAX,-0.2,31.64,1,ITE
ITE00100550,1865-01-20,TMAX,0.0,32.0,1,ITE
ASN00066062,1865-01-21,TMAX,27.4,81.32,1,ASN
SZ000006717,1865-01-21,TMAX,-4.0,24.8,1,SZ
UK000056225,1865-01-21,TMAX,1.7,35.06,1,UK
ASN00090015,1865-01-21,TMAX,21.1,69.98,1,ASN
CA006148100,1865-01-21,TMAX,-3.9,24.98,1,CA
UK000047811,1865-01-21,TMAX,0.2,32.36,1,UK
GM000004204,1865-01-21,TMAX,1.1,33.98,1,GM
AU000005901,1865-01-21,TMAX,-0.5,31.1,1,AU
ITE00100554,1865-01-21,TMAX,-0.5,31.1,1,ITE
GME00125218,1865-01-21,TMAX,1.4,34.52,1,GME
AGE00135039,1865-01-21,TMAX,13.5,56.3,1,AGE
BE000006447,1865-01-21,TMAX,-0.1,31.82,1,BE
EIE00101859,1865-01-21,TMAX,0.0,32.0,1,EIE
CA006158350,1865-01-21,TMAX,-2.2,28.04,1,CA
ASN00086071,1865-01-21,TMAX,31.7,89.06,1,ASN
ITE00100550,1865-01-21,TMAX,1.1,33.98,1,ITE
EZE00100082,1865-01-21,TMAX,-0.3,31.46,1,EZE
SZ000006717,1865-01-22,TMAX,-1.9,28.58,1,SZ
UK000056225,1865-01-22,TMAX,1.6,34.88,1,UK
ASN00090015,1865-01-22,TMAX,20.6,69.08000000000001,1,ASN
UK000047811,1865-01-22,TMAX,0.8,33.44,1,UK
GM000004204,1865-01-22,TMAX,-0.9,30.38,1,GM
AU000005901,1865-01-22,TMAX,0.5,32.9,1,AU
ASN00066062,1865-01-22,TMAX,29.7,85.46000000000001,1,ASN
ITE00100554,1865-01-22,TMAX,1.1,33.98,1,ITE
EZE00100082,1865-01-22,TMAX,-1.6,29.12,1,EZE
GME00125218,1865-01-22,TMAX,-1.5,29.3,1,GME
BE000006447,1865-01-22,TMAX,-0.1,31.82,1,BE
EIE00101859,1865-01-22,TMAX,0.0,32.0,1,EIE
CA006158350,1865-01-22,TMAX,2.8,37.04,1,CA
ASN00086071,1865-01-22,TMAX,21.9,71.42,1,ASN
ITE00100550,1865-01-22,TMAX,2.1,35.78,1,ITE
SZ000006717,1865-01-23,TMAX,-4.6,23.72,1,SZ
UK000056225,1865-01-23,TMAX,2.3,36.14,1,UK
ASN00090015,1865-01-23,TMAX,20.0,68.0,1,ASN
CA006148100,1865-01-23,TMAX,0.6,33.08,1,CA
UK000047811,1865-01-23,TMAX,0.9,33.62,1,UK
GM000004204,1865-01-23,TMAX,2.3,36.14,1,GM
AU000005901,1865-01-23,TMAX,4.3,39.74,1,AU
ASN00066062,1865-01-23,TMAX,24.1,75.38,1,ASN
ITE00100550,1865-01-23,TMAX,7.8,46.04,1,ITE
EZE00100082,1865-01-23,TMAX,1.8,35.24,1,EZE
GME00125218,1865-01-23,TMAX,-0.3,31.46,1,GME
AGE00135039,1865-01-23,TMAX,14.5,58.1,1,AGE
BE000006447,1865-01-23,TMAX,0.9,33.62,1,BE
EIE00101859,1865-01-23,TMAX,0.0,32.0,1,EIE
CA006158350,1865-01-23,TMAX,2.2,35.96,1,CA
ASN00086071,1865-01-23,TMAX,26.1,78.98,1,ASN
ITE00100554,1865-01-23,TMAX,6.0,42.8,1,ITE
ASN00066062,1865-01-24,TMAX,24.1,75.38,1,ASN
SZ000006717,1865-01-24,TMAX,-0.3,31.46,1,SZ
UK000056225,1865-01-24,TMAX,1.3,34.34,1,UK
CA006148100,1865-01-24,TMAX,-7.2,19.04,1,CA
UK000047811,1865-01-24,TMAX,3.6,38.480000000000004,1,UK
GM000004204,1865-01-24,TMAX,-0.5,31.1,1,GM
AU000005901,1865-01-24,TMAX,1.0,33.8,1,AU
ITE00100554,1865-01-24,TMAX,0.3,32.54,1,ITE
ASN00090015,1865-01-24,TMAX,20.6,69.08000000000001,1,ASN
GME00125218,1865-01-24,TMAX,-1.3,29.66,1,GME
ITE00100550,1865-01-24,TMAX,2.9,37.22,1,ITE
ASN00086071,1865-01-24,TMAX,22.1,71.78,1,ASN
CA006158350,1865-01-24,TMAX,-5.0,23.0,1,CA
EZE00100082,1865-01-24,TMAX,-0.2,31.64,1,EZE
EIE00101859,1865-01-24,TMAX,0.0,32.0,1,EIE
BE000006447,1865-01-24,TMAX,-0.4,31.28,1,BE
AGE00135039,1865-01-24,TMAX,13.0,55.400000000000006,1,AGE
SZ000006717,1865-01-25,TMAX,1.8,35.24,1,SZ
UK000056225,1865-01-25,TMAX,0.6,33.08,1,UK
ASN00090015,1865-01-25,TMAX,21.1,69.98,1,ASN
CA006148100,1865-01-25,TMAX,-9.4,15.079999999999998,1,CA
UK000047811,1865-01-25,TMAX,0.4,32.72,1,UK
GM000004204,1865-01-25,TMAX,-1.8,28.759999999999998,1,GM
ASN00066062,1865-01-25,TMAX,23.9,75.02,1,ASN
ITE00100554,1865-01-25,TMAX,4.6,40.28,1,ITE
AU000005901,1865-01-25,TMAX,0.4,32.72,1,AU
GME00125218,1865-01-25,TMAX,-2.5,27.5,1,GME
AGE00135039,1865-01-25,TMAX,13.0,55.400000000000006,1,AGE
BE000006447,1865-01-25,TMAX,4.2,39.56,1,BE
EIE00101859,1865-01-25,TMAX,0.0,32.0,1,EIE
CA006158350,1865-01-25,TMAX,-9.4,15.079999999999998,1,CA
ASN00086071,1865-01-25,TMAX,23.5,74.30000000000001,1,ASN
ITE00100550,1865-01-25,TMAX,6.0,42.8,1,ITE
EZE00100082,1865-01-25,TMAX,-2.8,26.96,1,EZE
AU000005901,1865-01-26,TMAX,0.8,33.44,1,AU
SZ000006717,1865-01-26,TMAX,4.2,39.56,1,SZ
UK000056225,1865-01-26,TMAX,1.2,34.16,1,UK
ASN00090015,1865-01-26,TMAX,23.9,75.02,1,ASN
CA006148100,1865-01-26,TMAX,-12.2,10.04,1,CA
UK000047811,1865-01-26,TMAX,1.3,34.34,1,UK
GM000004204,1865-01-26,TMAX,3.1,37.58,1,GM
ASN00066062,1865-01-26,TMAX,24.7,76.46000000000001,1,ASN
