station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
ITE00100550,1866-04-19,TMAX,22.8,73.03999999999999,4,ITE
EZE00100082,1866-04-19,TMAX,14.3,57.74,4,EZE
ASN00066062,1866-04-20,TMAX,25.9,78.62,4,ASN
AU000005901,1866-04-20,TMAX,19.8,67.64,4,AU
GM000004204,1866-04-20,TMAX,15.3,59.540000000000006,4,GM
UK000047811,1866-04-20,TMAX,15.0,59.0,4,UK
ITE00100554,1866-04-20,TMAX,22.6,72.68,4,ITE
CA006137735,1866-04-20,TMAX,25.6,78.08000000000001,4,CA
ASN00090015,1866-04-20,TMAX,20.0,68.0,4,ASN
UK000056225,1866-04-20,TMAX,16.4,61.519999999999996,4,UK
SZ000006717,1866-04-20,TMAX,3.0,37.4,4,SZ
CA006148100,1866-04-20,TMAX,21.7,71.06,4,CA
CA006106362,1866-04-20,TMAX,15.0,59.0,4,CA
USC00288878,1866-04-20,TMAX,25.0,77.0,4,USC
EZE00100082,1866-04-20,TMAX,12.8,55.040000000000006,4,EZE
ITE00100550,1866-04-20,TMAX,23.1,73.58000000000001,4,ITE
CA006150689,1866-04-20,TMAX,22.8,73.03999999999999,4,CA
ASN00086071,1866-04-20,TMAX,24.9,76.82,4,ASN
CA006158350,1866-04-20,TMAX,16.1,60.980000000000004,4,CA
CA006153192,1866-04-20,TMAX,27.2,80.96000000000001,4,CA
CA006166416,1866-04-20,TMAX,24.4,75.92,4,CA
EIE00101859,1866-04-20,TMAX,13.9,57.019999999999996,4,EIE
CA006110549,1866-04-20,TMAX,27.2,80.96000000000001,4,CA
BE000006447,1866-04-20,TMAX,15.1,59.18,4,BE
AGE00135039,1866-04-20,TMAX,19.5,67.1,4,AGE
GME00125218,1866-04-20,TMAX,13.5,56.3,4,GME
SZ000006717,1866-04-21,TMAX,-2.0,28.4,4,SZ
ASN00090015,1866-04-21,TMAX,20.0,68.0,4,ASN
CA006137735,1866-04-21,TMAX,20.6,69.08000000000001,4,CA
CA006148100,1866-04-21,TMAX,18.3,64.94,4,CA
USC00288878,1866-04-21,TMAX,23.9,75.02,4,USC
UK000047811,1866-04-21,TMAX,16.1,60.980000000000004,4,UK
GM000004204,1866-04-21,TMAX,14.4,57.92,4,GM
AU000005901,1866-04-21,TMAX,14.5,58.1,4,AU
ASN00066062,1866-04-21,TMAX,28.1,82.58000000000001,4,ASN
ITE00100554,1866-04-21,TMAX,19.4,66.92,4,ITE
CA006106362,1866-04-21,TMAX,23.3,73.94,4,CA
UK000056225,1866-04-21,TMAX,16.4,61.519999999999996,4,UK
EZE00100082,1866-04-21,TMAX,14.3,57.74,4,EZE
ITE00100550,1866-04-21,TMAX,17.9,64.22,4,ITE
ASN00086071,1866-04-21,TMAX,22.7,72.86,4,ASN
CA006158350,1866-04-21,TMAX,21.7,71.06,4,CA
CA006153192,1866-04-21,TMAX,22.8,73.03999999999999,4,CA
CA006150689,1866-04-21,TMAX,20.6,69.08000000000001,4,CA
CA006110549,1866-04-21,TMAX,26.7,80.06,4,CA
BE000006447,1866-04-21,TMAX,14.7,58.46,4,BE
AGE00135039,1866-04-21,TMAX,19.5,67.1,4,AGE
GME00125218,1866-04-21,TMAX,12.0,53.6,4,GME
EIE00101859,1866-04-21,TMAX,14.4,57.92,4,EIE
CA006166416,1866-04-21,TMAX,20.6,69.08000000000001,4,CA
ITE00100554,1866-04-22,TMAX,18.0,64.4,4,ITE
SZ000006717,1866-04-22,TMAX,0.4,32.72,4,SZ
UK000056225,1866-04-22,TMAX,13.3,55.94,4,UK
USC00288878,1866-04-22,TMAX,23.9,75.02,4,USC
UK000047811,1866-04-22,TMAX,12.8,55.040000000000006,4,UK
GM000004204,1866-04-22,TMAX,6.8,44.24,4,GM
AU000005901,1866-04-22,TMAX,12.5,54.5,4,AU
ASN00066062,1866-04-22,TMAX,26.8,80.24000000000001,4,ASN
EZE00100082,1866-04-22,TMAX,9.6,49.28,4,EZE
AGE00135039,1866-04-22,TMAX,20.0,68.0,4,AGE
BE000006447,1866-04-22,TMAX,13.5,56.3,4,BE
EIE00101859,1866-04-22,TMAX,16.7,62.06,4,EIE
CA006158350,1866-04-22,TMAX,17.8,64.03999999999999,4,CA
ASN00086071,1866-04-22,TMAX,26.7,80.06,4,ASN
ITE00100550,1866-04-22,TMAX,14.4,57.92,4,ITE
GME00125218,1866-04-22,TMAX,7.8,46.04,4,GME
ITE00100554,1866-04-23,TMAX,19.8,67.64,4,ITE
ASN00066062,1866-04-23,TMAX,23.9,75.02,4,ASN
GM000004204,1866-04-23,TMAX,10.1,50.18,4,GM
UK000047811,1866-04-23,TMAX,13.9,57.019999999999996,4,UK
UK000056225,1866-04-23,TMAX,15.9,60.620000000000005,4,UK
CA006137735,1866-04-23,TMAX,12.2,53.96,4,CA
ASN00090015,1866-04-23,TMAX,30.0,86.0,4,ASN
SZ000006717,1866-04-23,TMAX,1.0,33.8,4,SZ
CA006106362,1866-04-23,TMAX,13.9,57.019999999999996,4,CA
USC00288878,1866-04-23,TMAX,20.0,68.0,4,USC
CA006166416,1866-04-23,TMAX,8.9,48.019999999999996,4,CA
CA006148100,1866-04-23,TMAX,12.2,53.96,4,CA
GME00125218,1866-04-23,TMAX,9.4,48.92,4,GME
EZE00100082,1866-04-23,TMAX,11.6,52.879999999999995,4,EZE
ITE00100550,1866-04-23,TMAX,15.3,59.540000000000006,4,ITE
CA006150689,1866-04-23,TMAX,17.2,62.96,4,CA
ASN00086071,1866-04-23,TMAX,29.4,84.92,4,ASN
CA006158350,1866-04-23,TMAX,9.4,48.92,4,CA
AU000005901,1866-04-23,TMAX,5.9,42.620000000000005,4,AU
EIE00101859,1866-04-23,TMAX,17.2,62.96,4,EIE
CA006110549,1866-04-23,TMAX,10.0,50.0,4,CA
CA006153192,1866-04-23,TMAX,19.4,66.92,4,CA
BE000006447,1866-04-23,TMAX,13.6,56.480000000000004,4,BE
AGE00135039,1866-04-23,TMAX,20.0,68.0,4,AGE
SZ000006717,1866-04-24,TMAX,2.2,35.96,4,SZ
UK000056225,1866-04-24,TMAX,18.9,66.02,4,UK
ASN00090015,1866-04-24,TMAX,19.4,66.92,4,ASN
CA006137735,1866-04-24,TMAX,8.9,48.019999999999996,4,CA
CA006148100,1866-04-24,TMAX,5.6,42.08,4,CA
USC00288878,1866-04-24,TMAX,11.1,51.980000000000004,4,USC
UK000047811,1866-04-24,TMAX,16.7,62.06,4,UK
GM000004204,1866-04-24,TMAX,13.3,55.94,4,GM
ASN00066062,1866-04-24,TMAX,23.8,74.84,4,ASN
ITE00100554,1866-04-24,TMAX,18.0,64.4,4,ITE
CA006106362,1866-04-24,TMAX,9.4,48.92,4,CA
AU000005901,1866-04-24,TMAX,13.8,56.84,4,AU
EZE00100082,1866-04-24,TMAX,15.3,59.540000000000006,4,EZE
CA006166416,1866-04-24,TMAX,3.9,39.019999999999996,4,CA
CA006150689,1866-04-24,TMAX,6.1,42.980000000000004,4,CA
ASN00086071,1866-04-24,TMAX,22.2,71.96000000000001,4,ASN
CA006158350,1866-04-24,TMAX,9.4,48.92,4,CA
CA006153192,1866-04-24,TMAX,19.4,66.92,4,CA
ITE00100550,1866-04-24,TMAX,15.5,59.900000000000006,4,ITE
CA006110549,1866-04-24,TMAX,9.4,48.92,4,CA
BE000006447,1866-04-24,TMAX,16.4,61.519999999999996,4,BE
AGE00135039,1866-04-24,TMAX,20.0,68.0,4,AGE
GME00125218,1866-04-24,TMAX,13.1,55.58,4,GME
EIE00101859,1866-04-24,TMAX,16.7,62.06,4,EIE
ASN00066062,1866-04-25,TMAX,20.4,68.72,4,ASN
AU000005901,1866-04-25,TMAX,18.1,64.58000000000001,4,AU
GM000004204,1866-04-25,TMAX,17.8,64.03999999999999,4,GM
UK000047811,1866-04-25,TMAX,16.7,62.06,4,UK
USC00288878,1866-04-25,TMAX,13.3,55.94,4,USC
SZ000006717,1866-04-25,TMAX,0.9,33.62,4,SZ
CA006137735,1866-04-25,TMAX,7.8,46.04,4,CA
ASN00090015,1866-04-25,TMAX,18.9,66.02,4,ASN
UK000056225,1866-04-25,TMAX,21.9,71.42,4,UK
ITE00100554,1866-04-25,TMAX,18.6,65.48,4,ITE
CA006148100,1866-04-25,TMAX,4.4,39.92,4,CA
CA006106362,1866-04-25,TMAX,3.9,39.019999999999996,4,CA
CA006158350,1866-04-25,TMAX,8.9,48.019999999999996,4,CA
EZE00100082,1866-04-25,TMAX,16.9,62.42,4,EZE
GME00125218,1866-04-25,TMAX,17.9,64.22,4,GME
AGE00135039,1866-04-25,TMAX,22.0,71.6,4,AGE
BE000006447,1866-04-25,TMAX,19.3,66.74000000000001,4,BE
CA006110549,1866-04-25,TMAX,6.1,42.980000000000004,4,CA
EIE00101859,1866-04-25,TMAX,17.8,64.03999999999999,4,EIE
CA006153192,1866-04-25,TMAX,11.1,51.980000000000004,4,CA
ASN00086071,1866-04-25,TMAX,17.1,62.78,4,ASN
CA006150689,1866-04-25,TMAX,6.1,42.980000000000004,4,CA
ITE00100550,1866-04-25,TMAX,16.3,61.34,4,ITE
CA006166416,1866-04-25,TMAX,4.4,39.92,4,CA
ITE00100554,1866-04-26,TMAX,21.6,70.88,4,ITE
ASN00066062,1866-04-26,TMAX,19.1,66.38,4,ASN
AU000005901,1866-04-26,TMAX,21.0,69.80000000000001,4,AU
GM000004204,1866-04-26,TMAX,19.4,66.92,4,GM
UK000047811,1866-04-26,TMAX,14.4,57.92,4,UK
UK000056225,1866-04-26,TMAX,23.9,75.02,4,UK
CA006148100,1866-04-26,TMAX,7.2,44.96,4,CA
CA006137735,1866-04-26,TMAX,8.9,48.019999999999996,4,CA
ASN00090015,1866-04-26,TMAX,18.3,64.94,4,ASN
CA006106362,1866-04-26,TMAX,6.7,44.06,4,CA
USC00288878,1866-04-26,TMAX,9.4,48.92,4,USC
SZ000006717,1866-04-26,TMAX,4.2,39.56,4,SZ
CA006166416,1866-04-26,TMAX,6.1,42.980000000000004,4,CA
GME00125218,1866-04-26,TMAX,19.5,67.1,4,GME
ITE00100550,1866-04-26,TMAX,22.5,72.5,4,ITE
CA006150689,1866-04-26,TMAX,8.3,46.94,4,CA
ASN00086071,1866-04-26,TMAX,19.5,67.1,4,ASN
CA006158350,1866-04-26,TMAX,8.3,46.94,4,CA
EZE00100082,1866-04-26,TMAX,18.7,65.66,4,EZE
EIE00101859,1866-04-26,TMAX,18.3,64.94,4,EIE
CA006110549,1866-04-26,TMAX,10.0,50.0,4,CA
BE000006447,1866-04-26,TMAX,22.3,72.14,4,BE
AGE00135039,1866-04-26,TMAX,18.5,65.30000000000001,4,AGE
CA006153192,1866-04-26,TMAX,10.6,51.08,4,CA
SZ000006717,1866-04-27,TMAX,4.0,39.2,4,SZ
ASN00090015,1866-04-27,TMAX,16.7,62.06,4,ASN
CA006137735,1866-04-27,TMAX,16.7,62.06,4,CA
CA006148100,1866-04-27,TMAX,14.4,57.92,4,CA
USC00288878,1866-04-27,TMAX,15.6,60.08,4,USC
UK000047811,1866-04-27,TMAX,12.8,55.040000000000006,4,UK
GM000004204,1866-04-27,TMAX,22.3,72.14,4,GM
AU000005901,1866-04-27,TMAX,18.8,65.84,4,AU
ASN00066062,1866-04-27,TMAX,20.2,68.36,4,ASN
ITE00100554,1866-04-27,TMAX,24.1,75.38,4,ITE
CA006106362,1866-04-27,TMAX,14.4,57.92,4,CA
UK000056225,1866-04-27,TMAX,16.7,62.06,4,UK
EZE00100082,1866-04-27,TMAX,19.9,67.82,4,EZE
CA006166416,1866-04-27,TMAX,6.7,44.06,4,CA
CA006150689,1866-04-27,TMAX,11.1,51.980000000000004,4,CA
ASN00086071,1866-04-27,TMAX,16.8,62.24,4,ASN
CA006158350,1866-04-27,TMAX,11.7,53.06,4,CA
CA006153192,1866-04-27,TMAX,14.4,57.92,4,CA
ITE00100550,1866-04-27,TMAX,23.5,74.30000000000001,4,ITE
CA006110549,1866-04-27,TMAX,19.4,66.92,4,CA
BE000006447,1866-04-27,TMAX,22.9,73.22,4,BE
AGE00135039,1866-04-27,TMAX,19.0,66.2,4,AGE
GME00125218,1866-04-27,TMAX,22.0,71.6,4,GME
EIE00101859,1866-04-27,TMAX,18.9,66.02,4,EIE
ASN00066062,1866-04-28,TMAX,21.7,71.06,4,ASN
AU000005901,1866-04-28,TMAX,25.3,77.53999999999999,4,AU
GM000004204,1866-04-28,TMAX,25.5,77.9,4,GM
UK000047811,1866-04-28,TMAX,10.0,50.0,4,UK
CA006148100,1866-04-28,TMAX,23.3,73.94,4,CA
CA006137735,1866-04-28,TMAX,26.1,78.98,4,CA
ASN00090015,1866-04-28,TMAX,23.3,73.94,4,ASN
UK000056225,1866-04-28,TMAX,8.3,46.94,4,UK
ITE00100554,1866-04-28,TMAX,24.4,75.92,4,ITE
SZ000006717,1866-04-28,TMAX,12.2,53.96,4,SZ
USC00288878,1866-04-28,TMAX,19.4,66.92,4,USC
CA006106362,1866-04-28,TMAX,18.9,66.02,4,CA
GME00125218,1866-04-28,TMAX,26.3,79.34,4,GME
EZE00100082,1866-04-28,TMAX,25.9,78.62,4,EZE
CA006166416,1866-04-28,TMAX,17.8,64.03999999999999,4,CA
ASN00086071,1866-04-28,TMAX,17.2,62.96,4,ASN
CA006158350,1866-04-28,TMAX,15.0,59.0,4,CA
CA006153192,1866-04-28,TMAX,26.7,80.06,4,CA
ITE00100550,1866-04-28,TMAX,23.8,74.84,4,ITE
CA006110549,1866-04-28,TMAX,23.9,75.02,4,CA
BE000006447,1866-04-28,TMAX,23.3,73.94,4,BE
AGE00135039,1866-04-28,TMAX,20.0,68.0,4,AGE
EIE00101859,1866-04-28,TMAX,17.8,64.03999999999999,4,EIE
CA006150689,1866-04-28,TMAX,18.9,66.02,4,CA
SZ000006717,1866-04-29,TMAX,0.2,32.36,4,SZ
ASN00066062,1866-04-29,TMAX,20.5,68.9,4,ASN
UK000056225,1866-04-29,TMAX,8.3,46.94,4,UK
ASN00090015,1866-04-29,TMAX,18.9,66.02,4,ASN
USC00288878,1866-04-29,TMAX,18.3,64.94,4,USC
UK000047811,1866-04-29,TMAX,10.6,51.08,4,UK
GM000004204,1866-04-29,TMAX,20.8,69.44,4,GM
AU000005901,1866-04-29,TMAX,26.3,79.34,4,AU
EZE00100082,1866-04-29,TMAX,21.1,69.98,4,EZE
GME00125218,1866-04-29,TMAX,20.6,69.08000000000001,4,GME
AGE00135039,1866-04-29,TMAX,23.0,73.4,4,AGE
BE000006447,1866-04-29,TMAX,9.5,49.1,4,BE
EIE00101859,1866-04-29,TMAX,16.7,62.06,4,EIE
CA006158350,1866-04-29,TMAX,13.3,55.94,4,CA
ASN00086071,1866-04-29,TMAX,24.1,75.38,4,ASN
ITE00100550,1866-04-29,TMAX,20.8,69.44,4,ITE
ITE00100554,1866-04-29,TMAX,17.9,64.22,4,ITE
AU000005901,1866-04-30,TMAX,25.4,77.72,4,AU
GM000004204,1866-04-30,TMAX,6.3,43.34,4,GM
UK000047811,1866-04-30,TMAX,8.3,46.94,4,UK
USC00288878,1866-04-30,TMAX,15.6,60.08,4,USC
UK000056225,1866-04-30,TMAX,5.4,41.72,4,UK
CA006137735,1866-04-30,TMAX,15.0,59.0,4,CA
ASN00090015,1866-04-30,TMAX,25.6,78.08000000000001,4,ASN
ASN00066062,1866-04-30,TMAX,21.6,70.88,4,ASN
SZ000006717,1866-04-30,TMAX,1.0,33.8,4,SZ
CA006148100,1866-04-30,TMAX,10.6,51.08,4,CA
CA006106362,1866-04-30,TMAX,13.9,57.019999999999996,4,CA
ITE00100554,1866-04-30,TMAX,17.8,64.03999999999999,4,ITE
EZE00100082,1866-04-30,TMAX,9.9,49.82,4,EZE
CA006166416,1866-04-30,TMAX,8.9,48.019999999999996,4,CA
CA006150689,1866-04-30,TMAX,13.9,57.019999999999996,4,CA
ASN00086071,1866-04-30,TMAX,25.1,77.18,4,ASN
CA006158350,1866-04-30,TMAX,11.1,51.980000000000004,4,CA
CA006153192,1866-04-30,TMAX,15.6,60.08,4,CA
ITE00100550,1866-04-30,TMAX,19.0,66.2,4,ITE
CA006110549,1866-04-30,TMAX,8.9,48.019999999999996,4,CA
BE000006447,1866-04-30,TMAX,10.2,50.36,4,BE
AGE00135039,1866-04-30,TMAX,22.0,71.6,4,AGE
GME00125218,1866-04-30,TMAX,7.0,44.6,4,GME
EIE00101859,1866-04-30,TMAX,17.2,62.96,4,EIE
ITE00100554,1866-05-01,TMAX,17.6,63.68000000000001,5,ITE
SZ000006717,1866-05-01,TMAX,0.3,32.54,5,SZ
UK000056225,1866-05-01,TMAX,9.9,49.82,5,UK
CA006137735,1866-05-01,TMAX,8.3,46.94,5,CA
CA006148100,1866-05-01,TMAX,6.1,42.980000000000004,5,CA
USC00288878,1866-05-01,TMAX,12.2,53.96,5,USC
UK000047811,1866-05-01,TMAX,10.0,50.0,5,UK
GM000004204,1866-05-01,TMAX,16.3,61.34,5,GM
AU000005901,1866-05-01,TMAX,26.5,79.7,5,AU
ASN00066062,1866-05-01,TMAX,22.9,73.22,5,ASN
CA006106362,1866-05-01,TMAX,15.6,60.08,5,CA
ITE00100550,1866-05-01,TMAX,18.0,64.4,5,ITE
EZE00100082,1866-05-01,TMAX,16.3,61.34,5,EZE
GME00125218,1866-05-01,TMAX,13.8,56.84,5,GME
AGE00135039,1866-05-01,TMAX,22.0,71.6,5,AGE
BE000006447,1866-05-01,TMAX,11.8,53.24,5,BE
CA006110549,1866-05-01,TMAX,10.0,50.0,5,CA
EIE00101859,1866-05-01,TMAX,16.7,62.06,5,EIE
CA006153192,1866-05-01,TMAX,8.9,48.019999999999996,5,CA
CA006158350,1866-05-01,TMAX,6.7,44.06,5,CA
ASN00086071,1866-05-01,TMAX,27.8,82.03999999999999,5,ASN
CA006150689,1866-05-01,TMAX,10.0,50.0,5,CA
CA006166416,1866-05-01,TMAX,8.3,46.94,5,CA
AU000005901,1866-05-02,TMAX,20.5,68.9,5,AU
GM000004204,1866-05-02,TMAX,13.1,55.58,5,GM
UK000047811,1866-05-02,TMAX,11.1,51.980000000000004,5,UK
USC00288878,1866-05-02,TMAX,12.8,55.040000000000006,5,USC
ASN00066062,1866-05-02,TMAX,21.7,71.06,5,ASN
CA006137735,1866-05-02,TMAX,8.3,46.94,5,CA
ASN00090015,1866-05-02,TMAX,27.2,80.96000000000001,5,ASN
UK000056225,1866-05-02,TMAX,9.3,48.74,5,UK
SZ000006717,1866-05-02,TMAX,-1.8,28.759999999999998,5,SZ
CA006148100,1866-05-02,TMAX,4.4,39.92,5,CA
ITE00100554,1866-05-02,TMAX,15.7,60.26,5,ITE
CA006106362,1866-05-02,TMAX,9.4,48.92,5,CA
CA006166416,1866-05-02,TMAX,6.7,44.06,5,CA
CA006150689,1866-05-02,TMAX,8.3,46.94,5,CA
ASN00086071,1866-05-02,TMAX,26.3,79.34,5,ASN
CA006158350,1866-05-02,TMAX,7.8,46.04,5,CA
CA006153192,1866-05-02,TMAX,11.7,53.06,5,CA
EIE00101859,1866-05-02,TMAX,16.1,60.980000000000004,5,EIE
ITE00100550,1866-05-02,TMAX,19.0,66.2,5,ITE
BE000006447,1866-05-02,TMAX,12.9,55.22,5,BE
AGE00135039,1866-05-02,TMAX,20.5,68.9,5,AGE
GME00125218,1866-05-02,TMAX,12.5,54.5,5,GME
EZE00100082,1866-05-02,TMAX,18.5,65.30000000000001,5,EZE
CA006110549,1866-05-02,TMAX,5.6,42.08,5,CA
ITE00100554,1866-05-03,TMAX,20.6,69.08000000000001,5,ITE
UK000056225,1866-05-03,TMAX,12.7,54.86,5,UK
ASN00090015,1866-05-03,TMAX,20.0,68.0,5,ASN
CA006137735,1866-05-03,TMAX,10.0,50.0,5,CA
CA006148100,1866-05-03,TMAX,8.9,48.019999999999996,5,CA
USC00288878,1866-05-03,TMAX,11.7,53.06,5,USC
UK000047811,1866-05-03,TMAX,12.8,55.040000000000006,5,UK
GM000004204,1866-05-03,TMAX,14.9,58.82,5,GM
AU000005901,1866-05-03,TMAX,16.5,61.7,5,AU
ASN00066062,1866-05-03,TMAX,21.0,69.80000000000001,5,ASN
CA006106362,1866-05-03,TMAX,6.7,44.06,5,CA
SZ000006717,1866-05-03,TMAX,0.5,32.9,5,SZ
EZE00100082,1866-05-03,TMAX,14.8,58.64,5,EZE
ITE00100550,1866-05-03,TMAX,22.5,72.5,5,ITE
CA006150689,1866-05-03,TMAX,9.4,48.92,5,CA
ASN00086071,1866-05-03,TMAX,27.2,80.96000000000001,5,ASN
CA006158350,1866-05-03,TMAX,11.1,51.980000000000004,5,CA
CA006153192,1866-05-03,TMAX,12.2,53.96,5,CA
CA006166416,1866-05-03,TMAX,8.3,46.94,5,CA
CA006110549,1866-05-03,TMAX,10.6,51.08,5,CA
BE000006447,1866-05-03,TMAX,13.6,56.480000000000004,5,BE
AGE00135039,1866-05-03,TMAX,19.5,67.1,5,AGE
GME00125218,1866-05-03,TMAX,13.1,55.58,5,GME
EIE00101859,1866-05-03,TMAX,15.6,60.08,5,EIE
ITE00100554,1866-05-04,TMAX,21.3,70.34,5,ITE
ASN00066062,1866-05-04,TMAX,22.2,71.96000000000001,5,ASN
AU000005901,1866-05-04,TMAX,20.4,68.72,5,AU
GM000004204,1866-05-04,TMAX,19.9,67.82,5,GM
UK000047811,1866-05-04,TMAX,13.9,57.019999999999996,5,UK
CA006148100,1866-05-04,TMAX,13.3,55.94,5,CA
CA006137735,1866-05-04,TMAX,16.1,60.980000000000004,5,CA
ASN00090015,1866-05-04,TMAX,17.8,64.03999999999999,5,ASN
UK000056225,1866-05-04,TMAX,14.9,58.82,5,UK
CA006106362,1866-05-04,TMAX,8.9,48.019999999999996,5,CA
USC00288878,1866-05-04,TMAX,15.6,60.08,5,USC
SZ000006717,1866-05-04,TMAX,0.7,33.26,5,SZ
CA006166416,1866-05-04,TMAX,11.1,51.980000000000004,5,CA
GME00125218,1866-05-04,TMAX,21.0,69.80000000000001,5,GME
AGE00135039,1866-05-04,TMAX,19.5,67.1,5,AGE
BE000006447,1866-05-04,TMAX,11.5,52.7,5,BE
CA006110549,1866-05-04,TMAX,13.3,55.94,5,CA
EIE00101859,1866-05-04,TMAX,16.7,62.06,5,EIE
CA006153192,1866-05-04,TMAX,17.2,62.96,5,CA
CA006158350,1866-05-04,TMAX,14.4,57.92,5,CA
ASN00086071,1866-05-04,TMAX,20.5,68.9,5,ASN
CA006150689,1866-05-04,TMAX,12.8,55.040000000000006,5,CA
ITE00100550,1866-05-04,TMAX,22.8,73.03999999999999,5,ITE
EZE00100082,1866-05-04,TMAX,19.9,67.82,5,EZE
ASN00066062,1866-05-05,TMAX,21.8,71.24000000000001,5,ASN
AU000005901,1866-05-05,TMAX,22.1,71.78,5,AU
GM000004204,1866-05-05,TMAX,13.4,56.120000000000005,5,GM
UK000047811,1866-05-05,TMAX,15.0,59.0,5,UK
USC00288878,1866-05-05,TMAX,17.8,64.03999999999999,5,USC
SZ000006717,1866-05-05,TMAX,3.8,38.84,5,SZ
CA006137735,1866-05-05,TMAX,15.6,60.08,5,CA
ASN00090015,1866-05-05,TMAX,19.4,66.92,5,ASN
UK000056225,1866-05-05,TMAX,14.9,58.82,5,UK
ITE00100554,1866-05-05,TMAX,21.0,69.80000000000001,5,ITE
CA006148100,1866-05-05,TMAX,11.1,51.980000000000004,5,CA
CA006106362,1866-05-05,TMAX,9.4,48.92,5,CA
AGE00135039,1866-05-05,TMAX,22.0,71.6,5,AGE
EZE00100082,1866-05-05,TMAX,16.8,62.24,5,EZE
ITE00100550,1866-05-05,TMAX,23.1,73.58000000000001,5,ITE
ASN00086071,1866-05-05,TMAX,18.8,65.84,5,ASN
CA006158350,1866-05-05,TMAX,14.4,57.92,5,CA
CA006153192,1866-05-05,TMAX,16.1,60.980000000000004,5,CA
CA006150689,1866-05-05,TMAX,15.0,59.0,5,CA
CA006110549,1866-05-05,TMAX,14.4,57.92,5,CA
BE000006447,1866-05-05,TMAX,14.2,57.56,5,BE
CA006166416,1866-05-05,TMAX,13.3,55.94,5,CA
GME00125218,1866-05-05,TMAX,11.8,53.24,5,GME
EIE00101859,1866-05-05,TMAX,17.2,62.96,5,EIE
AU000005901,1866-05-06,TMAX,15.3,59.540000000000006,5,AU
SZ000006717,1866-05-06,TMAX,9.2,48.56,5,SZ
UK000056225,1866-05-06,TMAX,18.3,64.94,5,UK
ASN00090015,1866-05-06,TMAX,18.3,64.94,5,ASN
USC00288878,1866-05-06,TMAX,18.9,66.02,5,USC
UK000047811,1866-05-06,TMAX,16.7,62.06,5,UK
GM000004204,1866-05-06,TMAX,15.5,59.900000000000006,5,GM
ASN00066062,1866-05-06,TMAX,21.7,71.06,5,ASN
ITE00100554,1866-05-06,TMAX,22.9,73.22,5,ITE
EZE00100082,1866-05-06,TMAX,14.3,57.74,5,EZE
GME00125218,1866-05-06,TMAX,16.3,61.34,5,GME
AGE00135039,1866-05-06,TMAX,19.0,66.2,5,AGE
BE000006447,1866-05-06,TMAX,15.2,59.36,5,BE
EIE00101859,1866-05-06,TMAX,18.3,64.94,5,EIE
CA006158350,1866-05-06,TMAX,15.6,60.08,5,CA
ASN00086071,1866-05-06,TMAX,23.9,75.02,5,ASN
ITE00100550,1866-05-06,TMAX,22.1,71.78,5,ITE
ASN00066062,1866-05-07,TMAX,21.7,71.06,5,ASN
AU000005901,1866-05-07,TMAX,18.1,64.58000000000001,5,AU
GM000004204,1866-05-07,TMAX,16.5,61.7,5,GM
UK000047811,1866-05-07,TMAX,12.8,55.040000000000006,5,UK
USC00288878,1866-05-07,TMAX,18.9,66.02,5,USC
ASN00090015,1866-05-07,TMAX,19.4,66.92,5,ASN
SZ000006717,1866-05-07,TMAX,11.5,52.7,5,SZ
CA006137735,1866-05-07,TMAX,19.4,66.92,5,CA
ITE00100554,1866-05-07,TMAX,20.9,69.62,5,ITE
UK000056225,1866-05-07,TMAX,15.5,59.900000000000006,5,UK
CA006148100,1866-05-07,TMAX,16.7,62.06,5,CA
CA006106362,1866-05-07,TMAX,19.4,66.92,5,CA
CA006158350,1866-05-07,TMAX,13.3,55.94,5,CA
EZE00100082,1866-05-07,TMAX,17.1,62.78,5,EZE
GME00125218,1866-05-07,TMAX,16.4,61.519999999999996,5,GME
AGE00135039,1866-05-07,TMAX,18.0,64.4,5,AGE
BE000006447,1866-05-07,TMAX,15.2,59.36,5,BE
CA006110549,1866-05-07,TMAX,21.1,69.98,5,CA
EIE00101859,1866-05-07,TMAX,17.8,64.03999999999999,5,EIE
CA006153192,1866-05-07,TMAX,24.4,75.92,5,CA
ASN00086071,1866-05-07,TMAX,21.6,70.88,5,ASN
CA006150689,1866-05-07,TMAX,15.6,60.08,5,CA
ITE00100550,1866-05-07,TMAX,21.9,71.42,5,ITE
CA006166416,1866-05-07,TMAX,15.6,60.08,5,CA
ASN00066062,1866-05-08,TMAX,21.2,70.16,5,ASN
AU000005901,1866-05-08,TMAX,20.1,68.18,5,AU
GM000004204,1866-05-08,TMAX,18.1,64.58000000000001,5,GM
UK000047811,1866-05-08,TMAX,14.4,57.92,5,UK
USC00288878,1866-05-08,TMAX,19.4,66.92,5,USC
SZ000006717,1866-05-08,TMAX,6.7,44.06,5,SZ
CA006137735,1866-05-08,TMAX,17.8,64.03999999999999,5,CA
ASN00090015,1866-05-08,TMAX,26.1,78.98,5,ASN
UK000056225,1866-05-08,TMAX,16.0,60.8,5,UK
ITE00100554,1866-05-08,TMAX,23.5,74.30000000000001,5,ITE
CA006148100,1866-05-08,TMAX,14.4,57.92,5,CA
CA006166416,1866-05-08,TMAX,17.8,64.03999999999999,5,CA
CA006150689,1866-05-08,TMAX,18.3,64.94,5,CA
EZE00100082,1866-05-08,TMAX,18.5,65.30000000000001,5,EZE
