station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
SZ000006717,1867-01-04,TMAX,-14.0,6.800000000000001,1,SZ
CA006122845,1867-01-04,TMAX,0.6,33.08,1,CA
CA006106362,1867-01-04,TMAX,-2.8,26.96,1,CA
ASN00090015,1867-01-04,TMAX,21.1,69.98,1,ASN
EZE00100082,1867-01-04,TMAX,-1.2,29.84,1,EZE
CA006166416,1867-01-04,TMAX,1.1,33.98,1,CA
ITE00100550,1867-01-04,TMAX,3.8,38.84,1,ITE
CA006150689,1867-01-04,TMAX,1.1,33.98,1,CA
CA006158350,1867-01-04,TMAX,1.7,35.06,1,CA
CA006153192,1867-01-04,TMAX,3.3,37.94,1,CA
ASN00086071,1867-01-04,TMAX,23.3,73.94,1,ASN
CA006139520,1867-01-04,TMAX,1.1,33.98,1,CA
CA006110549,1867-01-04,TMAX,2.2,35.96,1,CA
BE000006447,1867-01-04,TMAX,-3.2,26.24,1,BE
GME00125218,1867-01-04,TMAX,-0.8,30.56,1,GME
EIE00101859,1867-01-04,TMAX,0.6,33.08,1,EIE
UK000047811,1867-01-05,TMAX,7.2,44.96,1,UK
ASN00066062,1867-01-05,TMAX,26.9,80.42,1,ASN
AU000005901,1867-01-05,TMAX,-1.8,28.759999999999998,1,AU
GM000004204,1867-01-05,TMAX,-2.8,26.96,1,GM
USC00288878,1867-01-05,TMAX,2.8,37.04,1,USC
SZ000006717,1867-01-05,TMAX,-6.1,21.02,1,SZ
ASN00074128,1867-01-05,TMAX,40.1,104.18,1,ASN
CA006137735,1867-01-05,TMAX,0.0,32.0,1,CA
ASN00090015,1867-01-05,TMAX,18.3,64.94,1,ASN
UK000056225,1867-01-05,TMAX,9.9,49.82,1,UK
CA006122845,1867-01-05,TMAX,1.7,35.06,1,CA
ITE00100554,1867-01-05,TMAX,0.9,33.62,1,ITE
EZE00100082,1867-01-05,TMAX,-2.8,26.96,1,EZE
CA006166416,1867-01-05,TMAX,-1.7,28.94,1,CA
ITE00100550,1867-01-05,TMAX,4.5,40.1,1,ITE
CA006106362,1867-01-05,TMAX,-3.3,26.060000000000002,1,CA
ASN00086071,1867-01-05,TMAX,19.3,66.74000000000001,1,ASN
CA006158350,1867-01-05,TMAX,1.7,35.06,1,CA
CA006153192,1867-01-05,TMAX,1.1,33.98,1,CA
CA006150689,1867-01-05,TMAX,0.6,33.08,1,CA
CA006139520,1867-01-05,TMAX,1.1,33.98,1,CA
CA006110549,1867-01-05,TMAX,-0.6,30.92,1,CA
BE000006447,1867-01-05,TMAX,1.3,34.34,1,BE
GME00125218,1867-01-05,TMAX,-3.0,26.6,1,GME
EIE00101859,1867-01-05,TMAX,4.4,39.92,1,EIE
ASN00066062,1867-01-06,TMAX,23.4,74.12,1,ASN
UK000056225,1867-01-06,TMAX,13.0,55.400000000000006,1,UK
ASN00090015,1867-01-06,TMAX,21.1,69.98,1,ASN
USC00288878,1867-01-06,TMAX,4.4,39.92,1,USC
UK000047811,1867-01-06,TMAX,8.3,46.94,1,UK
GM000004204,1867-01-06,TMAX,-4.4,24.08,1,GM
AU000005901,1867-01-06,TMAX,-5.3,22.46,1,AU
ITE00100554,1867-01-06,TMAX,0.8,33.44,1,ITE
SZ000006717,1867-01-06,TMAX,-4.3,24.259999999999998,1,SZ
GME00125218,1867-01-06,TMAX,-4.8,23.36,1,GME
BE000006447,1867-01-06,TMAX,7.4,45.32,1,BE
CA006110549,1867-01-06,TMAX,-1.1,30.02,1,CA
EIE00101859,1867-01-06,TMAX,6.1,42.980000000000004,1,EIE
CA006158350,1867-01-06,TMAX,0.0,32.0,1,CA
ASN00086071,1867-01-06,TMAX,22.1,71.78,1,ASN
ITE00100550,1867-01-06,TMAX,2.5,36.5,1,ITE
EZE00100082,1867-01-06,TMAX,-5.1,22.82,1,EZE
GM000004204,1867-01-07,TMAX,5.3,41.54,1,GM
UK000047811,1867-01-07,TMAX,8.3,46.94,1,UK
USC00288878,1867-01-07,TMAX,1.1,33.98,1,USC
CA006122845,1867-01-07,TMAX,-0.6,30.92,1,CA
ASN00074128,1867-01-07,TMAX,30.1,86.18,1,ASN
UK000056225,1867-01-07,TMAX,10.0,50.0,1,UK
CA006137735,1867-01-07,TMAX,0.6,33.08,1,CA
ASN00090015,1867-01-07,TMAX,26.1,78.98,1,ASN
ASN00066062,1867-01-07,TMAX,25.1,77.18,1,ASN
SZ000006717,1867-01-07,TMAX,-0.7,30.74,1,SZ
CA006101872,1867-01-07,TMAX,-8.3,17.06,1,CA
ITE00100554,1867-01-07,TMAX,-2.0,28.4,1,ITE
AU000005901,1867-01-07,TMAX,-5.3,22.46,1,AU
CA006166416,1867-01-07,TMAX,-3.9,24.98,1,CA
CA006106362,1867-01-07,TMAX,-3.3,26.060000000000002,1,CA
CA006150689,1867-01-07,TMAX,-3.3,26.060000000000002,1,CA
ASN00086071,1867-01-07,TMAX,25.7,78.25999999999999,1,ASN
CA006158350,1867-01-07,TMAX,-5.6,21.92,1,CA
CA006153192,1867-01-07,TMAX,0.0,32.0,1,CA
EIE00101859,1867-01-07,TMAX,6.7,44.06,1,EIE
ITE00100550,1867-01-07,TMAX,2.5,36.5,1,ITE
CA006110549,1867-01-07,TMAX,-4.4,24.08,1,CA
BE000006447,1867-01-07,TMAX,10.4,50.72,1,BE
GME00125218,1867-01-07,TMAX,3.3,37.94,1,GME
EZE00100082,1867-01-07,TMAX,-1.0,30.2,1,EZE
CA006139520,1867-01-07,TMAX,0.0,32.0,1,CA
AU000005901,1867-01-08,TMAX,-3.8,25.16,1,AU
GM000004204,1867-01-08,TMAX,7.8,46.04,1,GM
UK000047811,1867-01-08,TMAX,6.7,44.06,1,UK
USC00288878,1867-01-08,TMAX,-1.1,30.02,1,USC
CA006122845,1867-01-08,TMAX,-2.8,26.96,1,CA
