station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
EZE00100082,1777-04-05,TMAX,1.7,35.06,4,EZE
ITE00100554,1777-04-05,TMAX,10.9,51.620000000000005,4,ITE
EZE00100082,1777-04-06,TMAX,2.7,36.86,4,EZE
ITE00100554,1777-04-06,TMAX,9.9,49.82,4,ITE
ITE00100554,1777-04-07,TMAX,9.9,49.82,4,ITE
EZE00100082,1777-04-07,TMAX,3.3,37.94,4,EZE
EZE00100082,1777-04-08,TMAX,6.3,43.34,4,EZE
ITE00100554,1777-04-08,TMAX,9.7,49.46,4,ITE
EZE00100082,1777-04-09,TMAX,8.4,47.120000000000005,4,EZE
ITE00100554,1777-04-09,TMAX,11.5,52.7,4,ITE
EZE00100082,1777-04-10,TMAX,11.4,52.519999999999996,4,EZE
ITE00100554,1777-04-10,TMAX,15.3,59.540000000000006,4,ITE
EZE00100082,1777-04-11,TMAX,9.6,49.28,4,EZE
ITE00100554,1777-04-11,TMAX,16.8,62.24,4,ITE
EZE00100082,1777-04-12,TMAX,13.7,56.66,4,EZE
ITE00100554,1777-04-12,TMAX,17.0,62.6,4,ITE
ITE00100554,1777-04-13,TMAX,16.3,61.34,4,ITE
EZE00100082,1777-04-13,TMAX,18.2,64.75999999999999,4,EZE
EZE00100082,1777-04-14,TMAX,15.3,59.540000000000006,4,EZE
ITE00100554,1777-04-14,TMAX,13.6,56.480000000000004,4,ITE
EZE00100082,1777-04-15,TMAX,9.9,49.82,4,EZE
ITE00100554,1777-04-15,TMAX,14.9,58.82,4,ITE
EZE00100082,1777-04-16,TMAX,11.3,52.34,4,EZE
ITE00100554,1777-04-16,TMAX,16.3,61.34,4,ITE
EZE00100082,1777-04-17,TMAX,15.6,60.08,4,EZE
ITE00100554,1777-04-17,TMAX,16.7,62.06,4,ITE
ITE00100554,1777-04-18,TMAX,12.9,55.22,4,ITE
EZE00100082,1777-04-18,TMAX,14.3,57.74,4,EZE
ITE00100554,1777-04-19,TMAX,14.6,58.28,4,ITE
EZE00100082,1777-04-19,TMAX,10.5,50.900000000000006,4,EZE
EZE00100082,1777-04-20,TMAX,6.3,43.34,4,EZE
ITE00100554,1777-04-20,TMAX,16.5,61.7,4,ITE
EZE00100082,1777-04-21,TMAX,11.0,51.8,4,EZE
ITE00100554,1777-04-21,TMAX,15.4,59.72,4,ITE
EZE00100082,1777-04-22,TMAX,22.2,71.96000000000001,4,EZE
ITE00100554,1777-04-22,TMAX,16.2,61.16,4,ITE
EZE00100082,1777-04-23,TMAX,17.7,63.86,4,EZE
ITE00100554,1777-04-23,TMAX,17.3,63.14,4,ITE
EZE00100082,1777-04-24,TMAX,14.6,58.28,4,EZE
ITE00100554,1777-04-24,TMAX,18.4,65.12,4,ITE
ITE00100554,1777-04-25,TMAX,18.9,66.02,4,ITE
EZE00100082,1777-04-25,TMAX,11.4,52.519999999999996,4,EZE
EZE00100082,1777-04-26,TMAX,8.4,47.120000000000005,4,EZE
ITE00100554,1777-04-26,TMAX,17.5,63.5,4,ITE
EZE00100082,1777-04-27,TMAX,5.0,41.0,4,EZE
ITE00100554,1777-04-27,TMAX,16.2,61.16,4,ITE
EZE00100082,1777-04-28,TMAX,6.2,43.16,4,EZE
ITE00100554,1777-04-28,TMAX,17.4,63.31999999999999,4,ITE
EZE00100082,1777-04-29,TMAX,10.0,50.0,4,EZE
ITE00100554,1777-04-29,TMAX,18.4,65.12,4,ITE
ITE00100554,1777-04-30,TMAX,17.6,63.68000000000001,4,ITE
EZE00100082,1777-04-30,TMAX,14.4,57.92,4,EZE
EZE00100082,1777-05-01,TMAX,15.3,59.540000000000006,5,EZE
ITE00100554,1777-05-01,TMAX,18.6,65.48,5,ITE
EZE00100082,1777-05-02,TMAX,19.1,66.38,5,EZE
ITE00100554,1777-05-02,TMAX,17.6,63.68000000000001,5,ITE
EZE00100082,1777-05-03,TMAX,18.6,65.48,5,EZE
ITE00100554,1777-05-03,TMAX,19.3,66.74000000000001,5,ITE
EZE00100082,1777-05-04,TMAX,21.0,69.80000000000001,5,EZE
ITE00100554,1777-05-04,TMAX,18.6,65.48,5,ITE
ITE00100554,1777-05-05,TMAX,19.7,67.46000000000001,5,ITE
EZE00100082,1777-05-05,TMAX,15.5,59.900000000000006,5,EZE
ITE00100554,1777-05-06,TMAX,20.9,69.62,5,ITE
EZE00100082,1777-05-06,TMAX,14.1,57.379999999999995,5,EZE
EZE00100082,1777-05-07,TMAX,19.3,66.74000000000001,5,EZE
ITE00100554,1777-05-07,TMAX,22.2,71.96000000000001,5,ITE
EZE00100082,1777-05-08,TMAX,18.2,64.75999999999999,5,EZE
ITE00100554,1777-05-08,TMAX,23.4,74.12,5,ITE
EZE00100082,1777-05-09,TMAX,17.5,63.5,5,EZE
ITE00100554,1777-05-09,TMAX,23.7,74.66,5,ITE
EZE00100082,1777-05-10,TMAX,20.1,68.18,5,EZE
ITE00100554,1777-05-10,TMAX,22.3,72.14,5,ITE
ITE00100554,1777-05-11,TMAX,20.4,68.72,5,ITE
EZE00100082,1777-05-11,TMAX,14.0,57.2,5,EZE
EZE00100082,1777-05-12,TMAX,10.8,51.44,5,EZE
ITE00100554,1777-05-12,TMAX,16.9,62.42,5,ITE
EZE00100082,1777-05-13,TMAX,9.8,49.64,5,EZE
ITE00100554,1777-05-13,TMAX,18.0,64.4,5,ITE
EZE00100082,1777-05-14,TMAX,13.7,56.66,5,EZE
ITE00100554,1777-05-14,TMAX,18.7,65.66,5,ITE
EZE00100082,1777-05-15,TMAX,15.3,59.540000000000006,5,EZE
ITE00100554,1777-05-15,TMAX,17.2,62.96,5,ITE
EZE00100082,1777-05-16,TMAX,17.5,63.5,5,EZE
ITE00100554,1777-05-16,TMAX,13.2,55.76,5,ITE
ITE00100554,1777-05-17,TMAX,16.3,61.34,5,ITE
EZE00100082,1777-05-17,TMAX,15.5,59.900000000000006,5,EZE
ITE00100554,1777-05-18,TMAX,17.8,64.03999999999999,5,ITE
EZE00100082,1777-05-18,TMAX,14.3,57.74,5,EZE
EZE00100082,1777-05-19,TMAX,15.5,59.900000000000006,5,EZE
ITE00100554,1777-05-19,TMAX,17.2,62.96,5,ITE
EZE00100082,1777-05-20,TMAX,18.6,65.48,5,EZE
ITE00100554,1777-05-20,TMAX,18.4,65.12,5,ITE
EZE00100082,1777-05-21,TMAX,24.2,75.56,5,EZE
ITE00100554,1777-05-21,TMAX,15.4,59.72,5,ITE
EZE00100082,1777-05-22,TMAX,17.2,62.96,5,EZE
ITE00100554,1777-05-22,TMAX,17.7,63.86,5,ITE
EZE00100082,1777-05-23,TMAX,17.7,63.86,5,EZE
ITE00100554,1777-05-23,TMAX,21.6,70.88,5,ITE
ITE00100554,1777-05-24,TMAX,19.7,67.46000000000001,5,ITE
EZE00100082,1777-05-24,TMAX,23.3,73.94,5,EZE
EZE00100082,1777-05-25,TMAX,26.6,79.88,5,EZE
ITE00100554,1777-05-25,TMAX,20.4,68.72,5,ITE
EZE00100082,1777-05-26,TMAX,23.0,73.4,5,EZE
ITE00100554,1777-05-26,TMAX,18.1,64.58000000000001,5,ITE
EZE00100082,1777-05-27,TMAX,16.6,61.88,5,EZE
ITE00100554,1777-05-27,TMAX,15.6,60.08,5,ITE
EZE00100082,1777-05-28,TMAX,17.5,63.5,5,EZE
ITE00100554,1777-05-28,TMAX,17.0,62.6,5,ITE
ITE00100554,1777-05-29,TMAX,18.6,65.48,5,ITE
EZE00100082,1777-05-29,TMAX,21.1,69.98,5,EZE
ITE00100554,1777-05-30,TMAX,17.5,63.5,5,ITE
EZE00100082,1777-05-30,TMAX,21.0,69.80000000000001,5,EZE
EZE00100082,1777-05-31,TMAX,21.1,69.98,5,EZE
ITE00100554,1777-05-31,TMAX,16.2,61.16,5,ITE
EZE00100082,1777-06-01,TMAX,21.9,71.42,6,EZE
ITE00100554,1777-06-01,TMAX,18.7,65.66,6,ITE
EZE00100082,1777-06-02,TMAX,25.2,77.36,6,EZE
ITE00100554,1777-06-02,TMAX,21.3,70.34,6,ITE
EZE00100082,1777-06-03,TMAX,25.4,77.72,6,EZE
ITE00100554,1777-06-03,TMAX,24.2,75.56,6,ITE
EZE00100082,1777-06-04,TMAX,25.4,77.72,6,EZE
ITE00100554,1777-06-04,TMAX,24.8,76.64,6,ITE
ITE00100554,1777-06-05,TMAX,24.1,75.38,6,ITE
EZE00100082,1777-06-05,TMAX,28.4,83.12,6,EZE
EZE00100082,1777-06-06,TMAX,16.6,61.88,6,EZE
ITE00100554,1777-06-06,TMAX,26.3,79.34,6,ITE
EZE00100082,1777-06-07,TMAX,16.6,61.88,6,EZE
ITE00100554,1777-06-07,TMAX,23.0,73.4,6,ITE
EZE00100082,1777-06-08,TMAX,21.0,69.80000000000001,6,EZE
ITE00100554,1777-06-08,TMAX,23.6,74.48,6,ITE
EZE00100082,1777-06-09,TMAX,18.0,64.4,6,EZE
ITE00100554,1777-06-09,TMAX,19.5,67.1,6,ITE
ITE00100554,1777-06-10,TMAX,21.4,70.52,6,ITE
EZE00100082,1777-06-10,TMAX,17.6,63.68000000000001,6,EZE
EZE00100082,1777-06-11,TMAX,18.0,64.4,6,EZE
ITE00100554,1777-06-11,TMAX,21.0,69.80000000000001,6,ITE
EZE00100082,1777-06-12,TMAX,20.4,68.72,6,EZE
ITE00100554,1777-06-12,TMAX,18.5,65.30000000000001,6,ITE
EZE00100082,1777-06-13,TMAX,20.4,68.72,6,EZE
ITE00100554,1777-06-13,TMAX,18.2,64.75999999999999,6,ITE
EZE00100082,1777-06-14,TMAX,20.4,68.72,6,EZE
ITE00100554,1777-06-14,TMAX,20.8,69.44,6,ITE
ITE00100554,1777-06-15,TMAX,24.2,75.56,6,ITE
EZE00100082,1777-06-15,TMAX,22.6,72.68,6,EZE
EZE00100082,1777-06-16,TMAX,23.3,73.94,6,EZE
ITE00100554,1777-06-16,TMAX,24.9,76.82,6,ITE
EZE00100082,1777-06-17,TMAX,21.5,70.7,6,EZE
ITE00100554,1777-06-17,TMAX,25.7,78.25999999999999,6,ITE
EZE00100082,1777-06-18,TMAX,20.2,68.36,6,EZE
ITE00100554,1777-06-18,TMAX,24.2,75.56,6,ITE
EZE00100082,1777-06-19,TMAX,20.1,68.18,6,EZE
ITE00100554,1777-06-19,TMAX,25.5,77.9,6,ITE
EZE00100082,1777-06-20,TMAX,22.4,72.32,6,EZE
ITE00100554,1777-06-20,TMAX,26.1,78.98,6,ITE
ITE00100554,1777-06-21,TMAX,23.6,74.48,6,ITE
EZE00100082,1777-06-21,TMAX,19.9,67.82,6,EZE
EZE00100082,1777-06-22,TMAX,19.8,67.64,6,EZE
ITE00100554,1777-06-22,TMAX,24.2,75.56,6,ITE
EZE00100082,1777-06-23,TMAX,19.0,66.2,6,EZE
ITE00100554,1777-06-23,TMAX,22.0,71.6,6,ITE
EZE00100082,1777-06-24,TMAX,15.8,60.44,6,EZE
ITE00100554,1777-06-24,TMAX,22.8,73.03999999999999,6,ITE
EZE00100082,1777-06-25,TMAX,14.0,57.2,6,EZE
ITE00100554,1777-06-25,TMAX,21.5,70.7,6,ITE
ITE00100554,1777-06-26,TMAX,24.0,75.2,6,ITE
EZE00100082,1777-06-26,TMAX,14.9,58.82,6,EZE
EZE00100082,1777-06-27,TMAX,17.1,62.78,6,EZE
ITE00100554,1777-06-27,TMAX,24.3,75.74000000000001,6,ITE
EZE00100082,1777-06-28,TMAX,16.8,62.24,6,EZE
ITE00100554,1777-06-28,TMAX,25.0,77.0,6,ITE
EZE00100082,1777-06-29,TMAX,17.7,63.86,6,EZE
ITE00100554,1777-06-29,TMAX,25.5,77.9,6,ITE
EZE00100082,1777-06-30,TMAX,21.9,71.42,6,EZE
ITE00100554,1777-06-30,TMAX,22.6,72.68,6,ITE
ITE00100554,1777-07-01,TMAX,22.4,72.32,7,ITE
EZE00100082,1777-07-01,TMAX,17.5,63.5,7,EZE
ITE00100554,1777-07-02,TMAX,25.6,78.08000000000001,7,ITE
EZE00100082,1777-07-02,TMAX,16.9,62.42,7,EZE
EZE00100082,1777-07-03,TMAX,17.7,63.86,7,EZE
ITE00100554,1777-07-03,TMAX,25.5,77.9,7,ITE
EZE00100082,1777-07-04,TMAX,26.6,79.88,7,EZE
ITE00100554,1777-07-04,TMAX,27.1,80.78,7,ITE
EZE00100082,1777-07-05,TMAX,20.0,68.0,7,EZE
ITE00100554,1777-07-05,TMAX,27.7,81.86,7,ITE
EZE00100082,1777-07-06,TMAX,19.1,66.38,7,EZE
ITE00100554,1777-07-06,TMAX,26.8,80.24000000000001,7,ITE
EZE00100082,1777-07-07,TMAX,18.3,64.94,7,EZE
ITE00100554,1777-07-07,TMAX,25.7,78.25999999999999,7,ITE
ITE00100554,1777-07-08,TMAX,21.3,70.34,7,ITE
EZE00100082,1777-07-08,TMAX,18.4,65.12,7,EZE
EZE00100082,1777-07-09,TMAX,16.5,61.7,7,EZE
ITE00100554,1777-07-09,TMAX,21.3,70.34,7,ITE
EZE00100082,1777-07-10,TMAX,19.3,66.74000000000001,7,EZE
ITE00100554,1777-07-10,TMAX,24.0,75.2,7,ITE
EZE00100082,1777-07-11,TMAX,20.5,68.9,7,EZE
ITE00100554,1777-07-11,TMAX,25.7,78.25999999999999,7,ITE
EZE00100082,1777-07-12,TMAX,21.1,69.98,7,EZE
ITE00100554,1777-07-12,TMAX,25.7,78.25999999999999,7,ITE
ITE00100554,1777-07-13,TMAX,26.9,80.42,7,ITE
EZE00100082,1777-07-13,TMAX,21.1,69.98,7,EZE
EZE00100082,1777-07-14,TMAX,16.4,61.519999999999996,7,EZE
ITE00100554,1777-07-14,TMAX,28.2,82.75999999999999,7,ITE
EZE00100082,1777-07-15,TMAX,16.6,61.88,7,EZE
ITE00100554,1777-07-15,TMAX,28.3,82.94,7,ITE
EZE00100082,1777-07-16,TMAX,20.0,68.0,7,EZE
ITE00100554,1777-07-16,TMAX,29.6,85.28,7,ITE
EZE00100082,1777-07-17,TMAX,21.1,69.98,7,EZE
ITE00100554,1777-07-17,TMAX,30.1,86.18,7,ITE
ITE00100554,1777-07-18,TMAX,30.7,87.25999999999999,7,ITE
EZE00100082,1777-07-18,TMAX,28.0,82.4,7,EZE
EZE00100082,1777-07-19,TMAX,29.3,84.74000000000001,7,EZE
ITE00100554,1777-07-19,TMAX,28.2,82.75999999999999,7,ITE
EZE00100082,1777-07-20,TMAX,23.7,74.66,7,EZE
ITE00100554,1777-07-20,TMAX,27.9,82.22,7,ITE
EZE00100082,1777-07-21,TMAX,24.2,75.56,7,EZE
ITE00100554,1777-07-21,TMAX,25.9,78.62,7,ITE
EZE00100082,1777-07-22,TMAX,23.3,73.94,7,EZE
ITE00100554,1777-07-22,TMAX,27.5,81.5,7,ITE
EZE00100082,1777-07-23,TMAX,22.6,72.68,7,EZE
ITE00100554,1777-07-23,TMAX,26.9,80.42,7,ITE
ITE00100554,1777-07-24,TMAX,23.1,73.58000000000001,7,ITE
EZE00100082,1777-07-24,TMAX,22.0,71.6,7,EZE
EZE00100082,1777-07-25,TMAX,24.4,75.92,7,EZE
ITE00100554,1777-07-25,TMAX,24.6,76.28,7,ITE
